state,state_code,date,cases,deaths
Arizona,AZ,2020-03-17,20,0
Arizona,AZ,2020-03-18,27,0
Arizona,AZ,2020-03-19,45,0
Arizona,AZ,2020-03-20,68,0
Arizona,AZ,2020-03-21,104,1
Arizona,AZ,2020-03-22,152,2
Arizona,AZ,2020-03-23,235,2
Arizona,AZ,2020-03-24,326,5
Arizona,AZ,2020-03-25,401,6
Arizona,AZ,2020-03-26,508,8
Arizona,AZ,2020-03-27,665,13
Arizona,AZ,2020-03-28,773,15
Arizona,AZ,2020-03-29,919,17
Arizona,AZ,2020-03-30,1157,20
Arizona,AZ,2020-03-31,1289,25
Arizona,AZ,2020-04-01,1413,32
Arizona,AZ,2020-04-02,1596,35
Arizona,AZ,2020-04-03,1769,44
Arizona,AZ,2020-04-04,2019,52
Arizona,AZ,2020-04-05,2269,64
Arizona,AZ,2020-04-06,2460,65
Arizona,AZ,2020-04-07,2575,73
Arizona,AZ,2020-04-08,2726,89
Arizona,AZ,2020-04-09,3018,98
Arizona,AZ,2020-04-10,3112,106
Arizona,AZ,2020-04-11,3393,117
Arizona,AZ,2020-04-12,3542,125
Arizona,AZ,2020-04-13,3705,132
Arizona,AZ,2020-04-14,3809,143
Arizona,AZ,2020-04-15,3964,155
Arizona,AZ,2020-04-16,4237,164
Arizona,AZ,2020-04-17,4511,183
Arizona,AZ,2020-04-18,4724,180
Arizona,AZ,2020-04-19,4933,184
Arizona,AZ,2020-04-20,5068,191
Arizona,AZ,2020-04-21,5256,208
Arizona,AZ,2020-04-22,5473,231
Arizona,AZ,2020-04-23,5772,249
Arizona,AZ,2020-04-24,6045,266
Arizona,AZ,2020-04-25,6286,273
Arizona,AZ,2020-04-26,6534,275
Arizona,AZ,2020-04-27,6725,275
Arizona,AZ,2020-04-28,6955,275
Arizona,AZ,2020-04-29,7209,308
Arizona,AZ,2020-04-30,7655,320
Arizona,AZ,2020-05-01,7969,330
Arizona,AZ,2020-05-02,8364,330
Arizona,AZ,2020-05-03,8640,362
Arizona,AZ,2020-05-04,8924,362
Arizona,AZ,2020-05-05,9305,395
Arizona,AZ,2020-05-06,9707,426
Arizona,AZ,2020-05-07,9945,450
Arizona,AZ,2020-05-08,10526,517
Arizona,AZ,2020-05-09,10960,532
Arizona,AZ,2020-05-10,11119,536
Arizona,AZ,2020-05-11,11383,542
Arizona,AZ,2020-05-12,11736,562
Arizona,AZ,2020-05-13,12216,595
Arizona,AZ,2020-05-14,12674,624
Arizona,AZ,2020-05-15,13169,651
Arizona,AZ,2020-05-16,13666,679
Arizona,AZ,2020-05-17,13945,680
Arizona,AZ,2020-05-18,14208,687
Arizona,AZ,2020-05-19,14576,705
Arizona,AZ,2020-05-20,14906,747
Arizona,AZ,2020-05-21,15348,764
Arizona,AZ,2020-05-22,15624,775
Arizona,AZ,2020-05-23,16053,801
Arizona,AZ,2020-05-24,16377,801
Arizona,AZ,2020-05-25,16575,807
Arizona,AZ,2020-05-26,16864,810
Arizona,AZ,2020-05-27,17318,834
Arizona,AZ,2020-05-28,17877,860
Arizona,AZ,2020-05-29,18472,886
Arizona,AZ,2020-05-30,19258,904
Arizona,AZ,2020-05-31,19936,907
Arizona,AZ,2020-06-01,20129,918
Arizona,AZ,2020-06-02,21264,943
Arizona,AZ,2020-06-03,22356,983
Arizona,AZ,2020-06-04,22886,999
Arizona,AZ,2020-06-05,24439,1015
Arizona,AZ,2020-06-06,25451,1043
Arizona,AZ,2020-06-07,26989,1051
Arizona,AZ,2020-06-08,27678,1053
Arizona,AZ,2020-06-09,28296,1076
Arizona,AZ,2020-06-10,29852,1101
Arizona,AZ,2020-06-11,31267,1135
Arizona,AZ,2020-06-12,33039,1156
Arizona,AZ,2020-06-13,34660,1189
Arizona,AZ,2020-06-14,35706,1191
Arizona,AZ,2020-06-15,36844,1203
Arizona,AZ,2020-06-16,39185,1228
Arizona,AZ,2020-06-17,40937,1249
Arizona,AZ,2020-06-18,43445,1283
Arizona,AZ,2020-06-19,46910,1321
Arizona,AZ,2020-06-20,50127,1346
Arizona,AZ,2020-06-21,52591,1349
Arizona,AZ,2020-06-22,54599,1351
Arizona,AZ,2020-06-23,58378,1396
Arizona,AZ,2020-06-24,60190,1467
Arizona,AZ,2020-06-25,63281,1495
Arizona,AZ,2020-06-26,66659,1536
Arizona,AZ,2020-06-27,70124,1580
Arizona,AZ,2020-06-28,73920,1594
Arizona,AZ,2020-06-29,74545,1598
Arizona,AZ,2020-06-30,79228,1645
Arizona,AZ,2020-07-01,84105,1725
Arizona,AZ,2020-07-02,87445,1764
Arizona,AZ,2020-07-03,91872,1798
Arizona,AZ,2020-07-04,94567,1817
Arizona,AZ,2020-07-05,98103,1825
Arizona,AZ,2020-07-06,101455,1829
Arizona,AZ,2020-07-07,105094,1927
Arizona,AZ,2020-07-08,108614,1963
Arizona,AZ,2020-07-09,112671,2038
Arizona,AZ,2020-07-10,116892,2082
Arizona,AZ,2020-07-11,119930,2151
Arizona,AZ,2020-07-12,122467,2237
Arizona,AZ,2020-07-13,123824,2246
Arizona,AZ,2020-07-14,128097,2337
Arizona,AZ,2020-07-15,131354,2434
Arizona,AZ,2020-07-16,134613,2492
Arizona,AZ,2020-07-17,138523,2583
Arizona,AZ,2020-07-18,141265,2730
Arizona,AZ,2020-07-19,143624,2761
Arizona,AZ,2020-07-20,145183,2784
Arizona,AZ,2020-07-21,148683,2918
Arizona,AZ,2020-07-22,150609,2974
Arizona,AZ,2020-07-23,152944,3063
Arizona,AZ,2020-07-24,156301,3143
Arizona,AZ,2020-07-25,160041,3286
Arizona,AZ,2020-07-26,162014,3305
Arizona,AZ,2020-07-27,163827,3304
Arizona,AZ,2020-07-28,165934,3408
Arizona,AZ,2020-07-29,168273,3454
Arizona,AZ,2020-07-30,170798,3626
Arizona,AZ,2020-07-31,174010,3694
Arizona,AZ,2020-08-01,177002,3747
Arizona,AZ,2020-08-02,178467,3765
Arizona,AZ,2020-08-03,179497,3779
Arizona,AZ,2020-08-04,180505,3845
Arizona,AZ,2020-08-05,182203,3932
Arizona,AZ,2020-08-06,183656,4002
Arizona,AZ,2020-08-07,185053,4081
Arizona,AZ,2020-08-08,186107,4137
Arizona,AZ,2020-08-09,186923,4150
Arizona,AZ,2020-08-10,187523,4154
Arizona,AZ,2020-08-11,188737,4199
Arizona,AZ,2020-08-12,189443,4347
Arizona,AZ,2020-08-13,190794,4383
Arizona,AZ,2020-08-14,191721,4423
Arizona,AZ,2020-08-15,192654,4492
Arizona,AZ,2020-08-16,193537,4506
Arizona,AZ,2020-08-17,194005,4506
Arizona,AZ,2020-08-18,194920,4529
Arizona,AZ,2020-08-19,195557,4634
Arizona,AZ,2020-08-20,196280,4684
Arizona,AZ,2020-08-21,196899,4688
Arizona,AZ,2020-08-22,197895,4756
Arizona,AZ,2020-08-23,198103,4771
Arizona,AZ,2020-08-24,198414,4771
Arizona,AZ,2020-08-25,199273,4792
Arizona,AZ,2020-08-26,199459,4896
Arizona,AZ,2020-08-27,200139,4929
Arizona,AZ,2020-08-28,200658,4978
Arizona,AZ,2020-08-29,201287,5007
Arizona,AZ,2020-08-30,201661,5030
Arizona,AZ,2020-08-31,201835,5029
Arizona,AZ,2020-09-01,202342,5044
Arizona,AZ,2020-09-02,202861,5065
Arizona,AZ,2020-09-03,203953,5130
Arizona,AZ,2020-09-04,204681,5171
Arizona,AZ,2020-09-05,205517,5207
Arizona,AZ,2020-09-06,205767,5221
Arizona,AZ,2020-09-07,205964,5219
Arizona,AZ,2020-09-08,206045,5221
Arizona,AZ,2020-09-09,206541,5251
Arizona,AZ,2020-09-10,207002,5273
Arizona,AZ,2020-09-11,207523,5288
Arizona,AZ,2020-09-12,208128,5315
Arizona,AZ,2020-09-13,208512,5322
Arizona,AZ,2020-09-14,208725,5322
Arizona,AZ,2020-09-15,209209,5344
Arizona,AZ,2020-09-16,209907,5371
Arizona,AZ,2020-09-17,211660,5409
Arizona,AZ,2020-09-18,212942,5451
Arizona,AZ,2020-09-19,213551,5467
Arizona,AZ,2020-09-20,214021,5477
Arizona,AZ,2020-09-21,214251,5478
Arizona,AZ,2020-09-22,214846,5498
Arizona,AZ,2020-09-23,215284,5525
Arizona,AZ,2020-09-24,215852,5559
Arizona,AZ,2020-09-25,216367,5587
Arizona,AZ,2020-09-26,216826,5622
Arizona,AZ,2020-09-27,217237,5623
Arizona,AZ,2020-09-28,217510,5624
Arizona,AZ,2020-09-29,218184,5632
Arizona,AZ,2020-09-30,218507,5650
Arizona,AZ,2020-10-01,219212,5674
Arizona,AZ,2020-10-02,219763,5693
Arizona,AZ,2020-10-03,220399,5705
Arizona,AZ,2020-10-04,220754,5706
Arizona,AZ,2020-10-05,221070,5707
Arizona,AZ,2020-10-06,221934,5713
Arizona,AZ,2020-10-07,222538,5733
Arizona,AZ,2020-10-08,223401,5743
Arizona,AZ,2020-10-09,224084,5746
Arizona,AZ,2020-10-10,224978,5759
Arizona,AZ,2020-10-11,225575,5759
Arizona,AZ,2020-10-12,226050,5759
Arizona,AZ,2020-10-13,226734,5767
Arizona,AZ,2020-10-14,227635,5772
Arizona,AZ,2020-10-15,228748,5789
Arizona,AZ,2020-10-16,229486,5806
Arizona,AZ,2020-10-17,230459,5824
Arizona,AZ,2020-10-18,231149,5827
Arizona,AZ,2020-10-19,231897,5830
Arizona,AZ,2020-10-20,232937,5837
Arizona,AZ,2020-10-21,233912,5854
Arizona,AZ,2020-10-22,234906,5859
Arizona,AZ,2020-10-23,235882,5865
Arizona,AZ,2020-10-24,236772,5869
Arizona,AZ,2020-10-25,238163,5874
Arizona,AZ,2020-10-26,238964,5875
Arizona,AZ,2020-10-27,240122,5891
Arizona,AZ,2020-10-28,241165,5905
Arizona,AZ,2020-10-29,242480,5918
Arizona,AZ,2020-10-30,244045,5934
Arizona,AZ,2020-10-31,245946,5979
Arizona,AZ,2020-11-01,247473,5979
Arizona,AZ,2020-11-02,248139,5982
Arizona,AZ,2020-11-03,249818,6020
Arizona,AZ,2020-11-04,250633,6059
Arizona,AZ,2020-11-05,252768,6087
Arizona,AZ,2020-11-06,254764,6109
Arizona,AZ,2020-11-07,257384,6147
Arizona,AZ,2020-11-08,259264,6164
Arizona,AZ,2020-11-09,259699,6164
Arizona,AZ,2020-11-10,263133,6192
Arizona,AZ,2020-11-11,265163,6228
Arizona,AZ,2020-11-12,266562,6240
Arizona,AZ,2020-11-13,269577,6257
Arizona,AZ,2020-11-14,273053,6300
Arizona,AZ,2020-11-15,275436,6302
Arizona,AZ,2020-11-16,276912,6302
Arizona,AZ,2020-11-17,279896,6312
Arizona,AZ,2020-11-18,283102,6365
Arizona,AZ,2020-11-19,287225,6384
Arizona,AZ,2020-11-20,291696,6427
Arizona,AZ,2020-11-21,295334,6457
Arizona,AZ,2020-11-22,299665,6464
Arizona,AZ,2020-11-23,302324,6464
Arizona,AZ,2020-11-24,306868,6515
Arizona,AZ,2020-11-25,310850,6524
Arizona,AZ,2020-11-26,314324,6568
Arizona,AZ,2020-11-27,318638,6588
Arizona,AZ,2020-11-28,322774,6624
Arizona,AZ,2020-11-29,325995,6634
Arizona,AZ,2020-11-30,326817,6639
Arizona,AZ,2020-12-01,337139,6687
Arizona,AZ,2020-12-02,340979,6739
Arizona,AZ,2020-12-03,346421,6821
Arizona,AZ,2020-12-04,352101,6885
Arizona,AZ,2020-12-05,358900,6925
Arizona,AZ,2020-12-06,364276,6950
Arizona,AZ,2020-12-07,365843,6950
Arizona,AZ,2020-12-08,378157,6973
Arizona,AZ,2020-12-09,382601,7081
Arkansas,AR,2020-01-22,0,0
Arkansas,AR,2020-01-23,0,0
Arkansas,AR,2020-01-24,0,0
Arkansas,AR,2020-01-25,0,0
Arkansas,AR,2020-01-26,0,0
Arkansas,AR,2020-01-27,0,0
Arkansas,AR,2020-01-28,0,0
Arkansas,AR,2020-01-29,0,0
Arkansas,AR,2020-01-30,0,0
Arkansas,AR,2020-01-31,0,0
Arkansas,AR,2020-02-01,0,0
Arkansas,AR,2020-02-02,0,0
Arkansas,AR,2020-02-03,0,0
Arkansas,AR,2020-02-04,0,0
Arkansas,AR,2020-02-05,0,0
Arkansas,AR,2020-02-06,0,0
Arkansas,AR,2020-02-07,0,0
Arkansas,AR,2020-02-08,0,0
Arkansas,AR,2020-02-09,0,0
Arkansas,AR,2020-02-10,0,0
Arkansas,AR,2020-02-11,0,0
Arkansas,AR,2020-02-12,0,0
Arkansas,AR,2020-02-13,0,0
Arkansas,AR,2020-02-14,0,0
Arkansas,AR,2020-02-15,0,0
Arkansas,AR,2020-02-16,0,0
Arkansas,AR,2020-02-17,0,0
Arkansas,AR,2020-02-18,0,0
Arkansas,AR,2020-02-19,0,0
Arkansas,AR,2020-02-20,0,0
Arkansas,AR,2020-02-21,0,0
Arkansas,AR,2020-02-22,0,0
Arkansas,AR,2020-02-23,0,0
Arkansas,AR,2020-02-24,0,0
Arkansas,AR,2020-02-25,0,0
Arkansas,AR,2020-02-26,0,0
Arkansas,AR,2020-02-27,0,0
Arkansas,AR,2020-02-28,0,0
Arkansas,AR,2020-02-29,0,0
Arkansas,AR,2020-03-01,0,0
Arkansas,AR,2020-03-02,0,0
Arkansas,AR,2020-03-03,0,0
Arkansas,AR,2020-03-04,0,0
Arkansas,AR,2020-03-05,0,0
Arkansas,AR,2020-03-06,0,0
Arkansas,AR,2020-03-07,0,0
Arkansas,AR,2020-03-08,0,0
Arkansas,AR,2020-03-09,0,0
Arkansas,AR,2020-03-10,0,0
Arkansas,AR,2020-03-11,0,0
Arkansas,AR,2020-03-12,0,0
Arkansas,AR,2020-03-13,9,0
Arkansas,AR,2020-03-14,12,0
Arkansas,AR,2020-03-15,3,0
Arkansas,AR,2020-03-16,3,0
Arkansas,AR,2020-03-17,3,0
Arkansas,AR,2020-03-18,4,0
Arkansas,AR,2020-03-19,62,0
Arkansas,AR,2020-03-20,100,0
Arkansas,AR,2020-03-21,122,0
Arkansas,AR,2020-03-22,165,0
Arkansas,AR,2020-03-23,192,0
Arkansas,AR,2020-03-24,219,2
Arkansas,AR,2020-03-25,280,2
Arkansas,AR,2020-03-26,335,2
Arkansas,AR,2020-03-27,381,3
Arkansas,AR,2020-03-28,409,5
Arkansas,AR,2020-03-29,426,6
Arkansas,AR,2020-03-30,473,7
Arkansas,AR,2020-03-31,523,8
Arkansas,AR,2020-04-01,584,10
Arkansas,AR,2020-04-02,643,12
Arkansas,AR,2020-04-03,704,12
Arkansas,AR,2020-04-04,743,14
Arkansas,AR,2020-04-05,837,16
Arkansas,AR,2020-04-06,875,16
Arkansas,AR,2020-04-07,946,18
Arkansas,AR,2020-04-08,1000,18
Arkansas,AR,2020-04-09,1119,21
Arkansas,AR,2020-04-10,1171,21
Arkansas,AR,2020-04-11,1228,25
Arkansas,AR,2020-04-12,1280,27
Arkansas,AR,2020-04-13,1410,29
Arkansas,AR,2020-04-14,1498,32
Arkansas,AR,2020-04-15,1569,33
Arkansas,AR,2020-04-16,1620,37
Arkansas,AR,2020-04-17,1695,37
Arkansas,AR,2020-04-18,1744,38
Arkansas,AR,2020-04-19,1781,39
Arkansas,AR,2020-04-20,1973,41
Arkansas,AR,2020-04-21,1990,42
Arkansas,AR,2020-04-22,2276,42
Arkansas,AR,2020-04-23,2599,45
Arkansas,AR,2020-04-24,2810,47
Arkansas,AR,2020-04-25,2911,48
Arkansas,AR,2020-04-26,3001,51
Arkansas,AR,2020-04-27,3069,51
Arkansas,AR,2020-04-28,3127,57
Arkansas,AR,2020-04-29,3193,57
Arkansas,AR,2020-04-30,3281,61
Arkansas,AR,2020-05-01,3337,64
Arkansas,AR,2020-05-02,3372,72
Arkansas,AR,2020-05-03,3437,76
Arkansas,AR,2020-05-04,3491,80
Arkansas,AR,2020-05-05,3525,83
Arkansas,AR,2020-05-06,3611,87
Arkansas,AR,2020-05-07,3703,87
Arkansas,AR,2020-05-08,3747,88
Arkansas,AR,2020-05-09,3747,88
Arkansas,AR,2020-05-10,4012,91
Arkansas,AR,2020-05-11,4043,94
Arkansas,AR,2020-05-12,4164,95
Arkansas,AR,2020-05-13,4236,97
Arkansas,AR,2020-05-14,4366,98
Arkansas,AR,2020-05-15,4463,98
Arkansas,AR,2020-05-16,4578,98
Arkansas,AR,2020-05-17,4759,98
Arkansas,AR,2020-05-18,4813,100
Arkansas,AR,2020-05-19,4923,102
Arkansas,AR,2020-05-20,5003,107
Arkansas,AR,2020-05-21,5458,110
Arkansas,AR,2020-05-22,5612,113
Arkansas,AR,2020-05-23,5775,115
Arkansas,AR,2020-05-24,5922,116
Arkansas,AR,2020-05-25,6029,117
Arkansas,AR,2020-05-26,6180,119
Arkansas,AR,2020-05-27,6277,120
Arkansas,AR,2020-05-28,6538,125
Arkansas,AR,2020-05-29,6777,132
Arkansas,AR,2020-05-30,7013,133
Arkansas,AR,2020-05-31,7253,133
Arkansas,AR,2020-06-01,7443,133
Arkansas,AR,2020-06-02,7818,136
Arkansas,AR,2020-06-03,8067,142
Arkansas,AR,2020-06-04,8425,151
Arkansas,AR,2020-06-05,8651,152
Arkansas,AR,2020-06-06,9101,154
Arkansas,AR,2020-06-07,9426,154
Arkansas,AR,2020-06-08,9740,155
Arkansas,AR,2020-06-09,10080,161
Arkansas,AR,2020-06-10,10368,165
Arkansas,AR,2020-06-11,10816,171
Arkansas,AR,2020-06-12,11547,176
Arkansas,AR,2020-06-13,12095,177
Arkansas,AR,2020-06-14,12501,179
Arkansas,AR,2020-06-15,12917,182
Arkansas,AR,2020-06-16,13191,188
Arkansas,AR,2020-06-17,13606,197
Arkansas,AR,2020-06-18,13928,208
Arkansas,AR,2020-06-19,14631,214
Arkansas,AR,2020-06-20,15142,224
Arkansas,AR,2020-06-21,15561,225
Arkansas,AR,2020-06-22,16083,227
Arkansas,AR,2020-06-23,16678,237
Arkansas,AR,2020-06-24,17375,240
Arkansas,AR,2020-06-25,18062,240
Arkansas,AR,2020-06-26,18740,249
Arkansas,AR,2020-06-27,19310,259
Arkansas,AR,2020-06-28,19818,264
Arkansas,AR,2020-06-29,20257,265
Arkansas,AR,2020-06-30,20777,270
Arkansas,AR,2020-07-01,21197,277
Arkansas,AR,2020-07-02,22075,279
Arkansas,AR,2020-07-03,22622,281
Arkansas,AR,2020-07-04,23209,286
Arkansas,AR,2020-07-05,23814,287
Arkansas,AR,2020-07-06,24253,292
Arkansas,AR,2020-07-07,24512,301
Arkansas,AR,2020-07-08,25246,305
Arkansas,AR,2020-07-09,26052,309
Arkansas,AR,2020-07-10,26803,313
Arkansas,AR,2020-07-11,27864,319
Arkansas,AR,2020-07-12,28367,321
Arkansas,AR,2020-07-13,28939,323
Arkansas,AR,2020-07-14,29812,331
Arkansas,AR,2020-07-15,30297,335
Arkansas,AR,2020-07-16,31114,341
Arkansas,AR,2020-07-17,31762,353
Arkansas,AR,2020-07-18,32533,357
Arkansas,AR,2020-07-19,33228,357
Arkansas,AR,2020-07-20,33927,363
Arkansas,AR,2020-07-21,34655,374
Arkansas,AR,2020-07-22,35246,380
Arkansas,AR,2020-07-23,36259,386
Arkansas,AR,2020-07-24,37249,394
Arkansas,AR,2020-07-25,37981,399
Arkansas,AR,2020-07-26,38623,401
Arkansas,AR,2020-07-27,39447,408
Arkansas,AR,2020-07-28,40181,428
Arkansas,AR,2020-07-29,40968,434
Arkansas,AR,2020-07-30,41759,442
Arkansas,AR,2020-07-31,42511,453
Arkansas,AR,2020-08-01,43173,458
Arkansas,AR,2020-08-02,43810,464
Arkansas,AR,2020-08-03,44597,475
Arkansas,AR,2020-08-04,45381,490
Arkansas,AR,2020-08-05,46293,508
Arkansas,AR,2020-08-06,47028,515
Arkansas,AR,2020-08-07,48039,521
Arkansas,AR,2020-08-08,48811,535
Arkansas,AR,2020-08-09,49383,544
Arkansas,AR,2020-08-10,50028,555
Arkansas,AR,2020-08-11,50411,566
Arkansas,AR,2020-08-12,51096,572
Arkansas,AR,2020-08-13,51766,582
Arkansas,AR,2020-08-14,52392,587
Arkansas,AR,2020-08-15,51992,600
Arkansas,AR,2020-08-16,52665,599
Arkansas,AR,2020-08-17,53077,603
Arkansas,AR,2020-08-18,53487,619
Arkansas,AR,2020-08-19,54216,631
Arkansas,AR,2020-08-20,54765,641
Arkansas,AR,2020-08-21,55652,663
Arkansas,AR,2020-08-22,56199,674
Arkansas,AR,2020-08-23,56574,687
Arkansas,AR,2020-08-24,56894,696
Arkansas,AR,2020-08-25,57374,711
Arkansas,AR,2020-08-26,58023,732
Arkansas,AR,2020-08-27,58745,739
Arkansas,AR,2020-08-28,59583,756
Arkansas,AR,2020-08-29,60378,772
Arkansas,AR,2020-08-30,60856,784
Arkansas,AR,2020-08-31,61224,797
Arkansas,AR,2020-09-01,61497,814
Arkansas,AR,2020-09-02,62112,841
Arkansas,AR,2020-09-03,63081,861
Arkansas,AR,2020-09-04,64175,873
Arkansas,AR,2020-09-05,64690,882
Arkansas,AR,2020-09-06,65377,894
Arkansas,AR,2020-09-07,65727,908
Arkansas,AR,2020-09-08,66021,917
Arkansas,AR,2020-09-09,66406,928
Arkansas,AR,2020-09-10,66804,940
Arkansas,AR,2020-09-11,67911,953
Arkansas,AR,2020-09-12,69710,969
Arkansas,AR,2020-09-13,70219,981
Arkansas,AR,2020-09-14,70627,992
Arkansas,AR,2020-09-15,71497,1150
Arkansas,AR,2020-09-16,72219,1157
Arkansas,AR,2020-09-17,73211,1166
Arkansas,AR,2020-09-18,74082,1173
Arkansas,AR,2020-09-19,75160,1181
Arkansas,AR,2020-09-20,75723,1181
Arkansas,AR,2020-09-21,76364,1197
Arkansas,AR,2020-09-22,76981,1209
Arkansas,AR,2020-09-23,77963,1229
Arkansas,AR,2020-09-24,79049,1246
Arkansas,AR,2020-09-25,79946,1266
Arkansas,AR,2020-09-26,80755,1285
Arkansas,AR,2020-09-27,81242,1308
Arkansas,AR,2020-09-28,82049,1329
Arkansas,AR,2020-09-29,82755,1350
Arkansas,AR,2020-09-30,83697,1369
Arkansas,AR,2020-10-01,84821,1384
Arkansas,AR,2020-10-02,85779,1391
Arkansas,AR,2020-10-03,86525,1407
Arkansas,AR,2020-10-04,87013,1425
Arkansas,AR,2020-10-05,87430,1447
Arkansas,AR,2020-10-06,88071,1469
Arkansas,AR,2020-10-07,88880,1482
Arkansas,AR,2020-10-08,90145,1503
Arkansas,AR,2020-10-09,91312,1530
Arkansas,AR,2020-10-10,92220,1552
Arkansas,AR,2020-10-11,92833,1569
Arkansas,AR,2020-10-12,93487,1586
Arkansas,AR,2020-10-13,94167,1611
Arkansas,AR,2020-10-14,95246,1634
Arkansas,AR,2020-10-15,96524,1645
Arkansas,AR,2020-10-16,97539,1665
Arkansas,AR,2020-10-17,98422,1684
Arkansas,AR,2020-10-18,99066,1704
Arkansas,AR,2020-10-19,99597,1714
Arkansas,AR,2020-10-20,100441,1728
Arkansas,AR,2020-10-21,101596,1751
Arkansas,AR,2020-10-22,102798,1772
Arkansas,AR,2020-10-23,104135,1782
Arkansas,AR,2020-10-24,105318,1797
Arkansas,AR,2020-10-25,106115,1812
Arkansas,AR,2020-10-26,106727,1833
Arkansas,AR,2020-10-27,107679,1857
Arkansas,AR,2020-10-28,108640,1875
Arkansas,AR,2020-10-29,109712,1894
Arkansas,AR,2020-10-30,110874,1900
Arkansas,AR,2020-10-31,112190,1925
Arkansas,AR,2020-11-01,113057,1958
Arkansas,AR,2020-11-02,113641,1985
Arkansas,AR,2020-11-03,114519,2003
Arkansas,AR,2020-11-04,115812,2026
Arkansas,AR,2020-11-05,117360,2037
Arkansas,AR,2020-11-06,119230,2056
Arkansas,AR,2020-11-07,120828,2068
Arkansas,AR,2020-11-08,121866,2085
Arkansas,AR,2020-11-09,122811,2108
Arkansas,AR,2020-11-10,124235,2112
Arkansas,AR,2020-11-11,126197,2126
Arkansas,AR,2020-11-12,128006,2144
Arkansas,AR,2020-11-13,130318,2148
Arkansas,AR,2020-11-14,132166,2159
Arkansas,AR,2020-11-15,133040,2183
Arkansas,AR,2020-11-16,134348,2225
Arkansas,AR,2020-11-17,135902,2245
Arkansas,AR,2020-11-18,137617,2275
Arkansas,AR,2020-11-19,139855,2297
Arkansas,AR,2020-11-20,141916,2321
Arkansas,AR,2020-11-21,143821,2337
Arkansas,AR,2020-11-22,145173,2357
Arkansas,AR,2020-11-23,146190,2387
Arkansas,AR,2020-11-24,148312,2405
Arkansas,AR,2020-11-25,150277,2425
Arkansas,AR,2020-11-26,152625,2436
Arkansas,AR,2020-11-27,153677,2436
Arkansas,AR,2020-11-28,155026,2449
Arkansas,AR,2020-11-29,156247,2470
Arkansas,AR,2020-11-30,157359,2502
Arkansas,AR,2020-12-01,159309,2512
Arkansas,AR,2020-12-02,161521,2522
Arkansas,AR,2020-12-03,164310,2555
Arkansas,AR,2020-12-04,167137,2586
Arkansas,AR,2020-12-05,169382,2620
Arkansas,AR,2020-12-06,170924,2660
Arkansas,AR,2020-12-07,172042,2713
Arkansas,AR,2020-12-08,174325,2752
Arkansas,AR,2020-12-09,176652,2786
California,CA,2020-01-22,0,0
California,CA,2020-01-23,0,0
California,CA,2020-01-24,0,0
California,CA,2020-01-25,0,0
California,CA,2020-01-26,2,0
California,CA,2020-01-27,2,0
California,CA,2020-01-28,2,0
California,CA,2020-01-29,2,0
California,CA,2020-01-30,2,0
California,CA,2020-01-31,3,0
California,CA,2020-02-01,3,0
California,CA,2020-02-02,3,0
California,CA,2020-02-03,6,0
California,CA,2020-02-04,6,0
California,CA,2020-02-05,6,0
California,CA,2020-02-06,6,0
California,CA,2020-02-07,6,0
California,CA,2020-02-08,6,0
California,CA,2020-02-09,6,0
California,CA,2020-02-10,6,0
California,CA,2020-02-11,7,0
California,CA,2020-02-12,7,0
California,CA,2020-02-13,8,0
California,CA,2020-02-14,8,0
California,CA,2020-02-15,8,0
California,CA,2020-02-16,8,0
California,CA,2020-02-17,8,0
California,CA,2020-02-18,8,0
California,CA,2020-02-19,8,0
California,CA,2020-02-20,8,0
California,CA,2020-02-21,10,0
California,CA,2020-02-22,10,0
California,CA,2020-02-23,10,0
California,CA,2020-02-24,10,0
California,CA,2020-02-25,10,0
California,CA,2020-02-26,10,0
California,CA,2020-02-27,11,0
California,CA,2020-02-28,11,0
California,CA,2020-02-29,12,0
California,CA,2020-03-01,12,0
California,CA,2020-03-02,21,0
California,CA,2020-03-03,25,0
California,CA,2020-03-04,35,1
California,CA,2020-03-05,51,1
California,CA,2020-03-06,59,1
California,CA,2020-03-07,81,1
California,CA,2020-03-08,95,1
California,CA,2020-03-09,101,1
California,CA,2020-03-10,144,2
California,CA,2020-03-11,178,4
California,CA,2020-03-12,221,4
California,CA,2020-03-13,281,4
California,CA,2020-03-14,372,3
California,CA,2020-03-15,373,5
California,CA,2020-03-16,557,7
California,CA,2020-03-17,700,12
California,CA,2020-03-18,831,16
California,CA,2020-03-19,1009,18
California,CA,2020-03-20,1243,24
California,CA,2020-03-21,1412,25
California,CA,2020-03-22,1651,30
California,CA,2020-03-23,2113,39
California,CA,2020-03-24,2542,50
California,CA,2020-03-25,3009,65
California,CA,2020-03-26,3910,81
California,CA,2020-03-27,4679,94
California,CA,2020-03-28,5110,110
California,CA,2020-03-29,5863,124
California,CA,2020-03-30,7155,146
California,CA,2020-03-31,8233,173
California,CA,2020-04-01,9410,199
California,CA,2020-04-02,10790,238
California,CA,2020-04-03,12016,265
California,CA,2020-04-04,12837,289
California,CA,2020-04-05,15034,348
California,CA,2020-04-06,16024,380
California,CA,2020-04-07,17351,432
California,CA,2020-04-08,18897,495
California,CA,2020-04-09,19710,544
California,CA,2020-04-10,21081,583
California,CA,2020-04-11,21717,604
California,CA,2020-04-12,22800,640
California,CA,2020-04-13,23934,714
California,CA,2020-04-14,25389,767
California,CA,2020-04-15,26686,860
