file_name,url,title,date,type,core_terms,citation,S-M-P,ID,aao citation,consel,order,decription
"In Re_ 6361136, 2020 Immig. Rptr. LEXIS 10691, OFFICE_ Appeal of Vermont Service Center Decision.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:6110-BGG0-R03K-14SR-00000-00&context=,2020 Immig. Rptr. LEXIS 10691,JUN242020,appeal,"nonimmigrant, classification, remand, immediate family member, section, was ",2020 Immig. Rptr. LEXIS 10691 *,False,,UNKNOWN,UNKNOWN,The decision of the Director is withdrawn,"The Applicant, who seeks ﬁT-1ﬂ nonimmigrant classification for himself, also seeks T nonimmigrant 
classification of the Derivative as an immediate family member of a person granted T-1 status under 
Immigration and Nationality Act (the Act) section 101(a)(15)(T)(ii), 
8 U.S.C. 

. The 
Director of the Vermont Service Center denied the Form I-914 Œ Supplement A, Application for 
Qualifying Family Member of a T-1 Nonimmigrant (T derivative application), concluding that because 
the Applicant™s Form I-914, 
Application for T Nonimmigrant Status
 (T application) had been denied, the 
Derivative was ineligible as the immediate family member of a T-1 nonimmigrant. Upon 
de novo
 review, 
we will remand the matter to the Director.
"
"In Re_ 6361239, 2020 Immig. Rptr. LEXIS 10679, OFFICE_ Appeal of Vermont Service Center Decision.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:6110-BGG0-R03K-14SH-00000-00&context=,2020 Immig. Rptr. LEXIS 10679,JUN242020,appeal,"nonimmigrant, classification, remand, immediate family member, section, was ",2020 Immig. Rptr. LEXIS 10679 *,False,,UNKNOWN,UNKNOWN,The decision of the Director is withdrawn,"The Applicant, who seeks ﬁT-1ﬂ nonimmigrant classification for himself, also seeks T nonimmigrant 
classification of the Derivative as an immediate family member of a person granted T-1 status under 
Immigration and Nationality Act (the Act) section 101(a)(15)(T)(ii), 
8 U.S.C. 

. The 
Director of the Vermont Service Center denied the Form I-914 Œ Supplement A, Application for 
Qualifying Family Member of a T-1 Nonimmigrant (T derivative application), concluding that because 
the Applicant™s Form I-914, 
Application for T Nonimmigrant Status
 (T application) had been denied, the 
Derivative was ineligible as the immediate family member of a T-1 nonimmigrant. Upon 
de novo
 review, 
we will remand the matter to the Director.
"
"In Re_ 6500168, 2020 Immig. Rptr. LEXIS 10301, OFFICE_ Motion on Vermont Service Center Decision.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:6110-BHF0-R03N-X0B8-00000-00&context=,2020 Immig. Rptr. LEXIS 10301,JUL222020,motion,"traffic, was, has, inadmissibility, therapy, nonimmigrant, reconsideration motion, physical presence, motion to reopen, severe form ",2020 Immig. Rptr. LEXIS 10301 *,False,,UNKNOWN,UNKNOWN,The motion to reopen is granted,"The Applicant seeks T-1 nonimmigrant classification as a victim of human trafficking under Immigration 
and Nationality Act (the Act) sections 101(a)(15)(T) and 214(o), 
8 U.S.C. 

 and 
1184(o)
. 
The Director of the Vermont Service Center denied the Form I-914, 
Application for T Nonimmigrant 
Status
 (T application), concluding that that the Applicant had not demonstrated that she was a victim of a 
severe form of trafficking in persons, is physically present in the United States on account of the claimed 
trafficking, and had complied with reasonable requests for assistance in the investigation or prosecution of 
the trafficking.
"
"In Re_ 7955615, 2019 Immig. Rptr. LEXIS 14711, OFFICE_ Appeal of Vermont Service Center Decision.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5YWD-7T80-R03K-V3TX-00000-00&context=,2019 Immig. Rptr. LEXIS 14711,DEC182019,appeal,"traffic, redact, was, physical presence, credible, nonimmigrant, immigrate, spouse, has, psychological evaluation, depression, anxiety, months, severe form, classification, telephone, marriage, asylum ",2019 Immig. Rptr. LEXIS 14711 *,False,,UNKNOWN,UNKNOWN,The appeal is dismissed,"The Applicant seeks T-1 nonimmigrant classification as a victim of human trafficking under 
sections 
101(a)(15)(T)
 and 
214(o) of the Immigration and Nationality Act
 (the Act), 
8 U.S.C. 

 
and 
1184(o)
. The Director of the Vermont Service Center denied the Form I-914, 
Application for T 
Nonimmigrant Status
 (T application), concluding that the record did not establish that he was physically 
present in the United States on account of having been a victim of a severe form of trafficking in persons. 
On appeal, the Applicant submits a brief and additional evidence, asserting his eligibility.
"
"In Re_ 8161683, 2020 Immig. Rptr. LEXIS 5237, OFFICE_ Appeal of Vermont Service Center Decision.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5YWD-7S10-R03M-03CK-00000-00&context=,2020 Immig. Rptr. LEXIS 5237,MAR272020,appeal,"smuggler, traffic, was, transport, harbor, smuggle, inadmissibility, involuntary servitude, nonimmigrant, coercion, severe form, redact, safe house, servitude, classification, eligibility, backpack, interim, journey, hotel, waive, kill, has, preponderance of evidence, physical restraint, physical presence, section, clean ",2020 Immig. Rptr. LEXIS 5237 *,False,,UNKNOWN,UNKNOWN,The appeal is dismissed,"The Applicant seeks T-1 nonimmigrant classification as a victim of human trafficking under 
sections 
101(a)(15)(T)
 and 
214(o) of the Immigration and Nationality Act
 (the Act), 
8 U.S.C. sections 
1101(a)(15)(T)
 and 
1184(o)
. The Director of the Vermont Service Center denied the Form I-914, 
Application for T Nonimmigrant Status
 (T application), concluding that the record did not establish that 
the Applicant is a victim of a severe form of trafficking in persons (trafficking) and therefore did not 
establish that he is physically present in the United States on account of such trafficking. In addition, the 
Director concluded that the Applicant was inadmissible to the United States and the applicable ground of 
inadmissibility had not been waived. On appeal, the Applicant submits a brief, additional evidence, and 
copies of previously submitted evidence, asserting his eligibility.
"
"In Re_ 8361007, 2020 Immig. Rptr. LEXIS 10204, OFFICE_ Motion on Administrative Appeals Office Decis.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:6110-BFX0-R03N-746V-00000-00&context=,2020 Immig. Rptr. LEXIS 10204,JUN12020,motion,"was, sex act, rape, perpetrator, traffic, reconsideration motion, perpetrators, patronize, transport, daughter, solicit, harbor, sex, preponderance, sexually, act ",2020 Immig. Rptr. LEXIS 10204 *,False,,UNKNOWN,UNKNOWN,The motion to reconsider is dismissed,"The Applicant seeks T-1 nonimmigrant classification as a victim of human trafficking under Immigration 
and Nationality Act (the Act) sections 101(a)(15)(T) and 214(o), 
8 U.S.C. 

 and 
1184(o)
. 
The Director of the Vermont Service Center denied the Applicant™s Form I-914, 
Application for T 
Nonimmigrant Status
 (T application). We dismissed the Applicant™s appeal, and dismissed a subsequent 
motion to reconsider as untimely filed.
"
"In Re_ 8361007, 2020 Immig. Rptr. LEXIS 8988, OFFICE_ Motion on Administrative Appeals Office Decisi.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:60H4-H7S0-R03J-W3GW-00000-00&context=,2020 Immig. Rptr. LEXIS 8988,JUN12020,motion,"was, sex act, rape, perpetrator, traffic, perpetrators, patronize, transport, daughter, solicit, harbor, reconsideration motion, sex, preponderance, sexually, act ",2020 Immig. Rptr. LEXIS 8988 *,False,,UNKNOWN,UNKNOWN,The motion to reconsider is dismissed,"The Applicant seeks T-1 nonimmigrant classification as a victim of human trafficking under Immigration 
and Nationality Act (the Act) sections 101(a)(15)(T) and 214(o), 
8 U.S.C. 

 and 
1184(o)
. 
The Director of the Vermont Service Center denied the Applicant™s Form I-914, 
Application for T 
Nonimmigrant Status
 (T application). We dismissed the Applicant™s appeal, and dismissed a subsequent 
motion to reconsider as untimely filed.
"
"In Re_ 8409282, 2020 Immig. Rptr. LEXIS 10933, OFFICE_ Appeal of Vermont Service Center Decision.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:6110-BGG0-R03K-14Y0-00000-00&context=,2020 Immig. Rptr. LEXIS 10933,JUL92020,appeal,"was, traffic, involuntary servitude, severe form, nonimmigrant, bookbags, coercion, has, eligibility, transport, smuggler, smuggle, coyote, redact, servitude, bondage, peonage, harbor, clean ",2020 Immig. Rptr. LEXIS 10933 *,False,,UNKNOWN,UNKNOWN,The appeal is dismissed,"The Applicant seeks T-1 nonimmigrant classification as a victim of human trafficking under 
sections 
101(a)(15)(T)
 and 
214(0) of the Immigration and Nationality Act
 (the Act), 
8 U.S.C. 

 
and 
1184(0)
. The Director of the Vermont Service Center denied the Form I-914, 
Application for T 
Nonimmigrant Status
 (T application), concluding that the record did not establish that the Applicant was 
the victim of a severe form of trafficking in persons, and therefore also did not establish his eligibility for 
T classification under additional grounds of eligibility. In addition, the Director determined that the 
Applicant is inadmissible to the United States and his Form I-192, Application for Advance Permission to 
Enter as a Nonimmigrant (waiver application), submitted to waive this inadmissibility had not been 
granted. On appeal, the Applicant submits a brief asserting his eligibility.
"
"In Re_ 9435010, 2020 Immig. Rptr. LEXIS 10657, OFFICE_ Appeal of Vermont Service Center Decision.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:6110-BGG0-R03K-14S4-00000-00&context=,2020 Immig. Rptr. LEXIS 10657,JUN242020,appeal,"was, traffic, has, sexual, therapy, physical presence, inadmissibility, attend, assault, afraid, wait, nonimmigrant, immigrate, violence, trauma ",2020 Immig. Rptr. LEXIS 10657 *,False,,UNKNOWN,UNKNOWN,The decision of the Director is withdrawn,"The Applicant seeks T-1 nonimmigrant classification as a victim of human trafficking under Immigration 
and Nationality Act (the Act) sections 101(a)(15)(T) and 214(o), 
8 U.S.C. 

 and 
1184(o)
. 
The Director of the Vermont Service Center denied the Form I-914, 
Application for T Nonimmigrant 
Status
 (T application), concluding that the Applicant did not establish that she is physically present in the 
United States on account of a severe form of trafficking in persons. The Director also concluded that the 
Applicant is inadmissible. On appeal, the Applicant submits a brief and alleges that the Director™s 
decision was in error. In these proceedings, it is the Applicant™s burden to establish eligibility for the 
requested benefit. Upon 
de novo
 review, we will remand the matter to the Director.
"
"In Re_ 9438173, 2020 Immig. Rptr. LEXIS 10292, OFFICE_ Motion on Administrative Appeals Office Decis.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:6110-BHF0-R03N-X0B3-00000-00&context=,2020 Immig. Rptr. LEXIS 10292,JUL222020,motion,"inadmissibility, was, section, nonimmigrant, addict ",2020 Immig. Rptr. LEXIS 10292 *,False,,UNKNOWN,UNKNOWN,The motion to reopen is dismissed,"The Applicant seeks T-1 nonimmigrant classification as a victim of human trafficking under Immigration 
and Nationality Act (the Act) sections 101(a)(15)(T) and 214(o), 
8 U.S.C. 

 and 
1184(o)
. 
The Director of the Vermont Service Center denied the Form I-914, 
Application for T Nonimmigrant 
Status
 (T application), because the record established the Applicant™s inadmissibility and his Form I-192, 
Application for Advance Permission to Enter as a Nonimmigrant (T waiver application), requesting a 
waiver of the grounds of inadmissibility, had been denied. We dismissed the Applicant™s subsequent 
appeal and the matter is now before us on a combined motion to reopen and motion to reconsider. In these 
proceedings, it is the Applicant™s burden to establish eligibility for the requested benefit by a 
preponderance of the evidence. Upon review, we will dismiss the motion to reopen and motion to 
reconsider.
"
"IN RE_ APLLICANT [redacted], 2007 Immig. Rptr. LEXIS 11921, FILE_ [redacted]--OFFICE_ VERMONT SERVIC.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:550V-45K0-004J-71G7-00000-00&context=,2007 Immig. Rptr. LEXIS 11921,NOV262007,appeal,"traffic, redact, endorsement, severe form, teacher, involuntary servitude, extreme hardship, bondage, slavery, alien, coercion, secondary evidence, legal action, deport, nonimmigrant, physical presence, primary evidence, medical care, transport, peonage, session, borrow, induce, immigration, dictionary, servitude, credible, slave, food, sex",2007 Immig. Rptr. LEXIS 11921 *,False,,UNKNOWN,represented,The appeal is dismissed,"The applicant is a native and citizen of the Philippines who last entered the United States on July 20, 2003 
pursuant to an H-1B visa in order to be placed in a teaching position. The applicant utilized his financial 
resources and borrowed funds to pay a large fee to an organization in exchange for employment 
placement in the United States. However, he was not given a position as agreed, and he stated that he was 
compelled to remain with his alleged traffickers against his will due to the large debt he incurred to pay 
their fees and his need for employment. The applicant seeks T nonimmigrant status pursuant to 
section 
101(a)(15)(T)(i) of the Immigration and Nationality Act (the Act) in order to remain in the United 
States.
"
