state,state_code,date,cases,positive,probableCases,negative,totalTestResults,death,hospitalized,total,positive_rate,positive_negative_ratio,positive_delta,negative_delta,totalTestResults_delta,death_delta,positive_rate_delta,positive_negative_ratio_delta
Colorado,CO,2020-09-20,64857,64857.0,4601.0,767852.0,1208425.0,1913.0,7363.0,832709,5.367068705,8.446549595,501.0,6506.0,13046.0,0.0,3.8402575502069602,7.70058407623732
Colorado,CO,2020-09-21,65399,65399.0,4607.0,773485.0,1219137.0,1914.0,7373.0,838884,5.364368402,8.45510902,542.0,5633.0,10712.0,1.0,5.0597460791635545,9.62187111663412
Colorado,CO,2020-09-22,66053,66053.0,4659.0,779058.0,1232288.0,1926.0,7416.0,845111,5.360191773,8.478572841,654.0,5573.0,13151.0,12.0,4.973005855068056,11.73515162390095
Colorado,CO,2020-09-23,66669,66669.0,4686.0,786923.0,1245745.0,1926.0,7444.0,853592,5.351737314,8.472112265,616.0,7865.0,13457.0,0.0,4.577543286022145,7.8321678321678325
Colorado,CO,2020-09-24,67217,67217.0,4697.0,795588.0,1260861.0,1935.0,7454.0,862805,5.331039663,8.448719688999999,548.0,8665.0,15116.0,9.0,3.625297697803652,6.324293133294864
Colorado,CO,2020-09-25,67926,67926.0,4789.0,804806.0,1277613.0,1940.0,7479.0,872732,5.3166334410000005,8.440046421,709.0,9218.0,16752.0,5.0,4.232330468003821,7.691473204599696
Colorado,CO,2020-09-26,68510,68510.0,4821.0,814332.0,1295655.0,1940.0,7520.0,882842,5.28767303,8.413030557999999,584.0,9526.0,18042.0,0.0,3.236891697151092,6.130589964308209
Colorado,CO,2020-09-27,69079,69079.0,4842.0,824302.0,1313403.0,1940.0,7523.0,893381,5.259543339,8.380302365,569.0,9970.0,17748.0,0.0,3.205995041694839,5.707121364092277
Colorado,CO,2020-09-28,69490,69490.0,4878.0,830384.0,1326642.0,1945.0,7530.0,899874,5.238037089,8.368417503,411.0,6082.0,13239.0,5.0,3.104464083389984,6.757645511344952
Colorado,CO,2020-09-29,70025,70025.0,4910.0,837127.0,1341180.0,1952.0,7558.0,907152,5.221148541,8.36491954,535.0,6743.0,14538.0,7.0,3.6800110056403907,7.93415393741658
Colorado,CO,2020-09-30,70536,70536.0,4958.0,845848.0,1357159.0,1960.0,7568.0,916384,5.197327653,8.339086928,511.0,8721.0,15979.0,8.0,3.1979473058389134,5.859419791308336
Colorado,CO,2020-10-01,71218,71218.0,4976.0,855990.0,1376920.0,1962.0,7579.0,927208,5.172268541,8.319957009,682.0,10142.0,19761.0,2.0,3.4512423460351194,6.724511930585683
Colorado,CO,2020-10-02,71898,71898.0,5007.0,866023.0,1396346.0,1968.0,7653.0,937921,5.149010346,8.302088975,680.0,10033.0,19426.0,6.0,3.500463296612787,6.7776338084321734
Colorado,CO,2020-10-03,72555,72555.0,5056.0,874840.0,1414336.0,1968.0,7666.0,947395,5.129969116,8.293516529,657.0,8817.0,17990.0,0.0,3.6520289049471932,7.451514120449132
Colorado,CO,2020-10-04,73076,73076.0,5060.0,882743.0,1430540.0,1968.0,7673.0,955819,5.108280789,8.278287112000001,521.0,7903.0,16204.0,0.0,3.2152554924709946,6.592433253194989
Colorado,CO,2020-10-05,73537,73537.0,5088.0,889084.0,1444262.0,1983.0,7693.0,962621,5.091666194,8.271096994,461.0,6341.0,13722.0,15.0,3.359568576009328,7.270146664563949
Colorado,CO,2020-10-06,74191,74191.0,5142.0,896400.0,1459332.0,1983.0,7721.0,970591,5.083901401,8.276550647,654.0,7316.0,15070.0,0.0,4.339747843397478,8.93931109896118
Colorado,CO,2020-10-07,74922,74922.0,5174.0,905115.0,1477301.0,1990.0,7771.0,980037,5.071546015,8.277622181,731.0,8715.0,17969.0,7.0,4.068117313150426,8.387837062535858
Colorado,CO,2020-10-08,75785,75785.0,5226.0,914437.0,1496198.0,1997.0,7834.0,990222,5.065171856,8.287613034,863.0,9322.0,18897.0,7.0,4.566862464941525,9.25767002789101
Colorado,CO,2020-10-09,76619,76619.0,5270.0,924468.0,1518454.0,1998.0,7855.0,1001087,5.045855851000001,8.287901799,834.0,10031.0,22256.0,1.0,3.7473040977713876,8.314225899710896
Colorado,CO,2020-10-10,77642,77642.0,5326.0,934531.0,1541162.0,1998.0,7879.0,1012173,5.037886997,8.30812461,1023.0,10063.0,22708.0,0.0,4.505020257178087,10.165954486733579
Colorado,CO,2020-10-11,78461,78461.0,5345.0,944103.0,1560179.0,1998.0,7893.0,1022564,5.028974239,8.310639835,819.0,9572.0,19017.0,0.0,4.306672976810223,8.556205599665692
Colorado,CO,2020-10-12,79037,79037.0,5393.0,949672.0,1571329.0,1998.0,7915.0,1028709,5.029945988,8.322557683,576.0,5569.0,11150.0,0.0,5.1659192825112115,10.342970012569582
Colorado,CO,2020-10-13,80085,80085.0,5430.0,957890.0,1588632.0,2009.0,8003.0,1037975,5.041129727,8.360563321,1048.0,8218.0,17303.0,11.0,6.056753164191181,12.752494524215138
Colorado,CO,2020-10-14,80777,80777.0,5492.0,964490.0,1602956.0,2025.0,8068.0,1045267,5.039252481,8.375099794,692.0,6600.0,14324.0,16.0,4.8310527785534765,10.484848484848484
Colorado,CO,2020-10-15,81918,81918.0,5541.0,974189.0,1625527.0,2029.0,8127.0,1056107,5.039473352,8.408840584,1141.0,9699.0,22571.0,4.0,5.055159275176111,11.764099391689866
Colorado,CO,2020-10-16,83230,83230.0,5673.0,982254.0,1646557.0,2042.0,8169.0,1065484,5.054790086000001,8.473368396,1312.0,8065.0,21030.0,13.0,6.238706609605326,16.267823930564166
Colorado,CO,2020-10-17,84369,84369.0,5800.0,991408.0,1668053.0,2042.0,8217.0,1075777,5.057932811000001,8.510018075,1139.0,9154.0,21496.0,0.0,5.298660215854112,12.442648022722306
Colorado,CO,2020-10-18,85302,85302.0,5810.0,1000666.0,1689313.0,2042.0,8227.0,1085968,5.049508291,8.524522668,933.0,9258.0,21260.0,0.0,4.388523047977422,10.077770576798445
Colorado,CO,2020-10-19,86374,86374.0,5838.0,1008906.0,1708450.0,2051.0,8248.0,1095280,5.055693757,8.561154359,1072.0,8240.0,19137.0,9.0,5.601713957255578,13.009708737864079
Colorado,CO,2020-10-20,87582,87582.0,6054.0,1014193.0,1724038.0,2060.0,8332.0,1101775,5.08005044,8.63563444,1208.0,5287.0,15588.0,9.0,7.749550936617912,22.848496311707965
Colorado,CO,2020-10-21,88849,88849.0,6291.0,1021394.0,1742583.0,2066.0,8380.0,1110243,5.098695442,8.698797917,1267.0,7201.0,18545.0,6.0,6.832030196818549,17.594778502985697
Colorado,CO,2020-10-22,90222,90222.0,6401.0,1029978.0,1764648.0,2070.0,8478.0,1120200,5.112747698,8.759604573999999,1373.0,8584.0,22065.0,4.0,6.22252435984591,15.994874184529356
Colorado,CO,2020-10-23,91572,91572.0,6492.0,1039329.0,1790404.0,2076.0,8557.0,1130901,5.114599833,8.810684586,1350.0,9351.0,25756.0,6.0,5.241497126883057,14.436958614051973
Colorado,CO,2020-10-24,93400,93400.0,6585.0,1050755.0,1818196.0,2076.0,8598.0,1144155,5.136959932,8.888846591,1828.0,11426.0,27792.0,0.0,6.577432354634427,15.99859968492911
Colorado,CO,2020-10-25,95089,95089.0,6605.0,1061145.0,1842254.0,2076.0,8622.0,1156234,5.161557527,8.960980827,1689.0,10390.0,24058.0,0.0,7.0205337102003496,16.256015399422523
Colorado,CO,2020-10-26,97300,97300.0,6625.0,1078050.0,1874101.0,2082.0,8658.0,1175350,5.191822639,9.025555401,2211.0,16905.0,31847.0,6.0,6.942569158790467,13.078970718722271
Colorado,CO,2020-10-27,98733,98733.0,6710.0,1085021.0,1892949.0,2082.0,8778.0,1183754,5.215829903,9.099639546,1433.0,6971.0,18848.0,0.0,7.602928692699491,20.55659159374552
Colorado,CO,2020-10-28,100208,100208.0,6815.0,1091650.0,1910983.0,2094.0,8854.0,1191858,5.243793378,9.179498923999999,1475.0,6629.0,18034.0,12.0,8.1789952312299,22.25071654849902
Colorado,CO,2020-10-29,102014,102014.0,6907.0,1101195.0,1936408.0,2095.0,8943.0,1203209,5.26820794,9.263935997,1806.0,9545.0,25425.0,1.0,7.103244837758112,18.92090099528549
Colorado,CO,2020-10-30,104426,104426.0,7029.0,1110041.0,1963585.0,2105.0,9031.0,1214467,5.318129849,9.407400267,2412.0,8846.0,27177.0,10.0,8.875151782757479,27.26656115758535
Colorado,CO,2020-10-31,107350,107350.0,7130.0,1122056.0,2004722.0,2105.0,9064.0,1229406,5.354857182,9.567258675,2924.0,12015.0,41137.0,0.0,7.107956341006879,24.33624635871827
Colorado,CO,2020-11-01,109910,109910.0,7144.0,1133557.0,2034795.0,2105.0,9089.0,1243467,5.401526935,9.696027637,2560.0,11501.0,30073.0,0.0,8.51261929305357,22.25893400573863
Colorado,CO,2020-11-02,112147,112147.0,7200.0,1144181.0,2060642.0,2126.0,9114.0,1256328,5.44233302,9.801508677000001,2237.0,10624.0,25847.0,21.0,8.654776182922582,21.056099397590362
Colorado,CO,2020-11-03,114709,114709.0,7292.0,1152436.0,2082151.0,2134.0,9180.0,1267145,5.509158557999999,9.953611307000001,2562.0,8255.0,21509.0,8.0,11.911292947138408,31.035735917625683
Colorado,CO,2020-11-04,117637,117637.0,7353.0,1162210.0,2109114.0,2147.0,9618.0,1279847,5.577555315,10.12183685,2928.0,9774.0,26963.0,13.0,10.859325742684419,29.957028852056478
Colorado,CO,2020-11-05,121006,121006.0,7399.0,1173474.0,2141933.0,2158.0,9714.0,1294480,5.6493830570000005,10.31177512,3369.0,11264.0,32819.0,11.0,10.26539504555288,29.90944602272727
Colorado,CO,2020-11-06,124469,124469.0,7501.0,1186377.0,2177091.0,2168.0,9911.0,1310846,5.71721623,10.49152167,3463.0,12903.0,35158.0,10.0,9.849820808919734,26.83871967759436
Colorado,CO,2020-11-07,127967,127967.0,7585.0,1200007.0,2214788.0,2168.0,9997.0,1327974,5.7778442000000005,10.66385446,3498.0,13630.0,37697.0,0.0,9.279252990954188,25.66397652237711
Colorado,CO,2020-11-08,130984,130984.0,7633.0,1210972.0,2245385.0,2168.0,10017.0,1341956,5.833476219,10.81643506,3017.0,10965.0,30597.0,0.0,9.860443834362846,27.51481988144095
Colorado,CO,2020-11-09,134537,134537.0,7700.0,1224658.0,2274428.0,2179.0,10050.0,1359195,5.9152015360000005,10.98567927,3553.0,13686.0,29043.0,11.0,12.233584684777743,25.960835890691218
Colorado,CO,2020-11-10,138427,138427.0,7759.0,1236359.0,2306782.0,2201.0,10263.0,1374786,6.000870477,11.19634346,3890.0,11701.0,32354.0,22.0,12.023242875687705,33.245021793009144
Colorado,CO,2020-11-11,142402,142402.0,7784.0,1252650.0,2347268.0,2201.0,10538.0,1395052,6.06671245,11.36805971,3975.0,16291.0,40486.0,0.0,9.818208763523193,24.399975446565588
Colorado,CO,2020-11-12,147599,147599.0,7858.0,1252650.0,2391802.0,2234.0,10597.0,1400249,6.171037569,11.78294017,5197.0,0.0,44534.0,33.0,11.669735483001752,
Colorado,CO,2020-11-13,154038,154038.0,8015.0,1269863.0,2443599.0,2234.0,10861.0,1423901,6.303734778,12.13028492,6439.0,17213.0,51797.0,0.0,12.431221885437381,37.40777319467844
Colorado,CO,2020-11-14,159234,159234.0,8119.0,1285090.0,2485451.0,2234.0,11056.0,1444324,6.406644106,12.39088313,5196.0,15227.0,41852.0,0.0,12.415177291407819,34.12359624351481
Colorado,CO,2020-11-15,163417,163417.0,8159.0,1299566.0,2523752.0,2234.0,11124.0,1462983,6.4751607920000005,12.57473649,4183.0,14476.0,38301.0,0.0,10.921385864598836,28.8961038961039
Colorado,CO,2020-11-16,167713,167713.0,8849.0,1313593.0,2560096.0,2276.0,11203.0,1481306,6.551043397999999,12.76750104,4296.0,14027.0,36344.0,42.0,11.820383006823684,30.626648606259355
Colorado,CO,2020-11-17,172044,172044.0,8968.0,1328305.0,2599581.0,2299.0,11608.0,1500349,6.618143462000001,12.95214578,4331.0,14712.0,39485.0,23.0,10.968722299607446,29.438553561718322
Colorado,CO,2020-11-18,176694,176694.0,9068.0,1343574.0,2640615.0,2324.0,11802.0,1520268,6.691395754,13.15104341,4650.0,15269.0,41034.0,25.0,11.33206609153385,30.453860763638747
Colorado,CO,2020-11-19,182801,182801.0,9148.0,1363706.0,2695700.0,2350.0,11980.0,1546507,6.781207107999999,13.40472213,6107.0,20132.0,55085.0,26.0,11.086502677679949,30.3347903834691
Colorado,CO,2020-11-20,188566,188566.0,9226.0,1384398.0,2752718.0,2355.0,12166.0,1572964,6.850174991,13.62079402,5765.0,20692.0,57018.0,5.0,10.110842190185556,27.86100908563696
Colorado,CO,2020-11-21,194679,194679.0,9299.0,1404015.0,2807638.0,2355.0,12424.0,1598694,6.933906722000001,13.8658775,6113.0,19617.0,54920.0,0.0,11.130735615440642,31.16174746393434
Colorado,CO,2020-11-22,198600,198600.0,9315.0,1422279.0,2855610.0,2355.0,12484.0,1620879,6.954731213,13.96350505,3921.0,18264.0,47972.0,0.0,8.173517885433169,21.468462549277266
Colorado,CO,2020-11-23,202289,202289.0,9346.0,1437928.0,2901740.0,2456.0,12526.0,1640217,6.9712999789999985,14.06808964,3689.0,15649.0,46130.0,101.0,7.996965098634294,23.573391271007733
Colorado,CO,2020-11-24,206439,206439.0,9490.0,1448160.0,2939263.0,2466.0,12836.0,1654599,7.023495346,14.25526185,4150.0,10232.0,37523.0,10.0,11.059883271593423,40.559030492572326
Colorado,CO,2020-11-25,210630,210630.0,9719.0,1461092.0,2980399.0,2521.0,13044.0,1671722,7.067174562999999,14.41593,4191.0,12932.0,41136.0,55.0,10.188156359393233,32.407980204144756
Colorado,CO,2020-11-26,216683,216683.0,9988.0,1482962.0,3046149.0,2521.0,13248.0,1699645,7.113342125,14.6115005,6053.0,21870.0,65750.0,0.0,9.206083650190115,27.6771833561957
Colorado,CO,2020-11-27,220953,220953.0,10033.0,1496454.0,3091838.0,2521.0,13287.0,1717407,7.146331729,14.76510471,4270.0,13492.0,45689.0,0.0,9.345794392523365,31.648384227690485
Colorado,CO,2020-11-28,225283,225283.0,10090.0,1510259.0,3143227.0,2521.0,13369.0,1735542,7.1672519989999985,14.91684539,4330.0,13805.0,51389.0,0.0,8.425927727723833,31.365447301702282
Colorado,CO,2020-11-29,228772,228772.0,10126.0,1519306.0,3175126.0,2521.0,13428.0,1748078,7.205131387000001,15.05766449,3489.0,9047.0,31899.0,0.0,10.937646948180193,38.56527025533326
Colorado,CO,2020-11-30,232905,232905.0,10202.0,1531344.0,3218851.0,2656.0,13488.0,1764249,7.23565645,15.20918879,4133.0,12038.0,43725.0,135.0,9.45225843339051,34.33294567203855
Colorado,CO,2020-12-01,237310,237310.0,10356.0,1541144.0,3255541.0,2695.0,14116.0,1778454,7.289418256,15.39830152,4405.0,9800.0,36690.0,39.0,12.005996184246388,44.94897959183673
Colorado,CO,2020-12-02,241172,241172.0,10467.0,1548678.0,3288900.0,2708.0,14363.0,1789850,7.332907659,15.57276593,3862.0,7534.0,33359.0,13.0,11.57708564405408,51.26095035837537
Colorado,CO,2020-12-03,247209,247209.0,10688.0,1560856.0,3343095.0,2716.0,14579.0,1808065,7.39461487,15.83804015,6037.0,12178.0,54195.0,8.0,11.139404004059415,49.57300049269174
Colorado,CO,2020-12-04,252222,252222.0,10797.0,1574219.0,3397074.0,2724.0,14762.0,1826441,7.424683712999999,16.02204014,5013.0,13363.0,53979.0,8.0,9.28694492302562,37.514031280401106
Colorado,CO,2020-12-05,257347,257347.0,11014.0,1574219.0,3442114.0,2724.0,14844.0,1831566,7.476422919,16.3475984,5125.0,0.0,45040.0,0.0,11.378774422735347,
Colorado,CO,2020-12-06,260581,260581.0,11069.0,1608829.0,3478160.0,2724.0,14868.0,1869410,7.491921016,16.19693578,3234.0,34610.0,36046.0,0.0,8.971869278144592,9.344120196475007
Connecticut,CT,2020-03-07,0,0.0,,,0.0,,,0,,,-260581.0,,-3478160.0,,7.491921015709456,
Connecticut,CT,2020-03-08,0,1.0,,29.0,30.0,,,38,3.333333333,3.448275862,1.0,,30.0,,3.3333333333333335,
Connecticut,CT,2020-03-09,0,1.0,,46.0,47.0,,,47,2.127659574,2.173913043,0.0,17.0,17.0,,0.0,0.0
Connecticut,CT,2020-03-10,1,2.0,,54.0,56.0,,,56,3.571428571,3.703703704,1.0,8.0,9.0,,11.11111111111111,12.5
Connecticut,CT,2020-03-11,3,3.0,,71.0,74.0,,,74,4.054054054,4.2253521130000005,1.0,17.0,18.0,,5.555555555555555,5.88235294117647
Connecticut,CT,2020-03-12,5,6.0,,89.0,95.0,,,95,6.315789474,6.741573034,3.0,18.0,21.0,,14.285714285714285,16.666666666666664
Connecticut,CT,2020-03-13,11,6.0,,99.0,105.0,,,105,5.714285714,6.0606060610000005,0.0,10.0,10.0,,0.0,0.0
Connecticut,CT,2020-03-14,23,11.0,,125.0,136.0,,,136,8.088235294,8.8,5.0,26.0,31.0,,16.129032258064516,19.230769230769234
Connecticut,CT,2020-03-15,24,20.0,,125.0,145.0,,,145,13.79310345,16.0,9.0,0.0,9.0,,100.0,
Connecticut,CT,2020-03-16,41,26.0,,125.0,151.0,,,151,17.21854305,20.8,6.0,0.0,6.0,,100.0,
Connecticut,CT,2020-03-17,68,41.0,,125.0,166.0,,,166,24.69879518,32.8,15.0,0.0,15.0,,100.0,
Connecticut,CT,2020-03-18,96,68.0,,125.0,193.0,,,193,35.23316062,54.4,27.0,0.0,27.0,,100.0,
Connecticut,CT,2020-03-19,159,96.0,,604.0,700.0,1.0,,700,13.71428571,15.89403974,28.0,479.0,507.0,,5.522682445759369,5.845511482254697
Connecticut,CT,2020-03-20,194,194.0,,604.0,798.0,3.0,,798,24.31077694,32.119205300000004,98.0,0.0,98.0,2.0,100.0,
Connecticut,CT,2020-03-21,194,194.0,,2106.0,2300.0,4.0,,2300,8.434782608999999,9.211775878,0.0,1502.0,1502.0,1.0,0.0,0.0
Connecticut,CT,2020-03-22,327,223.0,,2877.0,3100.0,5.0,,3100,7.193548387000001,7.751129649,29.0,771.0,800.0,1.0,3.6249999999999996,3.761348897535668
Connecticut,CT,2020-03-23,415,415.0,,4085.0,4500.0,10.0,,4500,9.222222222000001,10.15911873,192.0,1208.0,1400.0,5.0,13.714285714285715,15.894039735099339
Connecticut,CT,2020-03-24,618,618.0,,4682.0,5300.0,12.0,,5300,11.66037736,13.1994874,203.0,597.0,800.0,2.0,25.374999999999996,34.003350083752096
Connecticut,CT,2020-03-25,875,875.0,,5023.0,5898.0,19.0,,5898,14.83553747,17.4198686,257.0,341.0,598.0,7.0,42.97658862876254,75.366568914956
Connecticut,CT,2020-03-26,1012,1012.0,,5625.0,6637.0,21.0,,6637,15.24785295,17.99111111,137.0,602.0,739.0,2.0,18.538565629228685,22.757475083056477
Connecticut,CT,2020-03-27,1291,1291.0,,7109.0,8400.0,27.0,,8400,15.36904762,18.16007877,279.0,1484.0,1763.0,6.0,15.8252977878616,18.80053908355795
Connecticut,CT,2020-03-28,1524,1524.0,,8676.0,10200.0,33.0,,10200,14.94117647,17.56569848,233.0,1567.0,1800.0,6.0,12.944444444444445,14.86917677089981
Connecticut,CT,2020-03-29,1993,1993.0,,9907.0,11900.0,34.0,,11900,16.74789916,20.11708893,469.0,1231.0,1700.0,1.0,27.588235294117645,38.09910641754671
Connecticut,CT,2020-03-30,2571,2571.0,,12029.0,14600.0,36.0,,14600,17.60958904,21.37334774,578.0,2122.0,2700.0,2.0,21.40740740740741,27.238454288407166
Connecticut,CT,2020-03-31,3128,3128.0,,13029.0,16157.0,69.0,,16157,19.36002971,24.00798219,557.0,1000.0,1557.0,33.0,35.77392421323057,55.7
Connecticut,CT,2020-04-01,3557,3557.0,,13043.0,16600.0,85.0,,16600,21.42771084,27.27133328,429.0,14.0,443.0,16.0,96.83972911963883,3064.285714285714
Connecticut,CT,2020-04-02,3824,3824.0,,14476.0,18300.0,112.0,,18300,20.89617486,26.41613705,267.0,1433.0,1700.0,27.0,15.705882352941178,18.632240055826937
Connecticut,CT,2020-04-03,4914,4914.0,,15101.0,20015.0,131.0,,20015,24.55158631,32.54089133,1090.0,625.0,1715.0,19.0,63.55685131195335,174.4
Connecticut,CT,2020-04-04,5276,5276.0,,16753.0,22029.0,165.0,,22029,23.9502474,31.49286695,362.0,1652.0,2014.0,34.0,17.974180734856006,21.912832929782084
Connecticut,CT,2020-04-05,5675,5675.0,,17595.0,23270.0,189.0,,23270,24.38762355,32.2534811,399.0,842.0,1241.0,24.0,32.151490733279616,47.387173396674584
Connecticut,CT,2020-04-06,6906,6906.0,,19780.0,26686.0,206.0,,26686,25.87873792,34.9140546,1231.0,2185.0,3416.0,17.0,36.03629976580796,56.338672768878716
Connecticut,CT,2020-04-07,7781,7781.0,,21255.0,29036.0,277.0,,29036,26.79776829,36.60785697,875.0,1475.0,2350.0,71.0,37.234042553191486,59.32203389830508
Connecticut,CT,2020-04-08,7781,7781.0,,21255.0,29036.0,277.0,,29036,26.79776829,36.60785697,0.0,0.0,0.0,0.0,,
Connecticut,CT,2020-04-09,9784,9784.0,,23718.0,33502.0,380.0,,33502,29.20422661,41.25137027,2003.0,2463.0,4466.0,103.0,44.849977608598294,81.32358911896061
Connecticut,CT,2020-04-10,10538,10538.0,,25750.0,36288.0,448.0,,36288,29.039903,40.92427184,754.0,2032.0,2786.0,68.0,27.063890882986357,37.10629921259843
Connecticut,CT,2020-04-11,11510,11510.0,,28321.0,39831.0,494.0,,39831,28.89709021,40.6412203,972.0,2571.0,3543.0,46.0,27.434377646062657,37.80630105017503
Connecticut,CT,2020-04-12,12035,12035.0,,29185.0,41220.0,554.0,,41220,29.19699175,41.23693678,525.0,864.0,1389.0,60.0,37.79697624190065,60.763888888888886
Connecticut,CT,2020-04-13,13381,13381.0,,30928.0,44309.0,602.0,,44309,30.19928231,43.26500259,1346.0,1743.0,3089.0,48.0,43.573972159274845,77.22317842799771
Connecticut,CT,2020-04-14,13989,13989.0,,31852.0,45841.0,671.0,,45841,30.51634999,43.91874922,608.0,924.0,1532.0,69.0,39.686684073107045,65.80086580086581
Connecticut,CT,2020-04-15,14755,14755.0,,35388.0,50143.0,868.0,,50143,29.42584209,41.69492483,766.0,3536.0,4302.0,197.0,17.805671780567177,21.66289592760181
Connecticut,CT,2020-04-16,15884,15884.0,,37238.0,53122.0,971.0,,53122,29.90098264,42.65535206,1129.0,1850.0,2979.0,103.0,37.898623699227926,61.027027027027025
Connecticut,CT,2020-04-17,16809,16809.0,,38653.0,55462.0,1036.0,,55462,30.30723739,43.4869221,925.0,1415.0,2340.0,65.0,39.52991452991453,65.37102473498233
Connecticut,CT,2020-04-18,17550,16809.0,,38653.0,55462.0,1036.0,,55462,30.30723739,43.4869221,0.0,0.0,0.0,0.0,,
Connecticut,CT,2020-04-19,17962,17550.0,,40663.0,58213.0,1086.0,,58213,30.14790511,43.15962915,741.0,2010.0,2751.0,50.0,26.935659760087237,36.86567164179104
Connecticut,CT,2020-04-20,19815,19815.0,,42991.0,62806.0,1331.0,,62806,31.54953348,46.09104231,2265.0,2328.0,4593.0,245.0,49.31417374265186,97.29381443298969
Connecticut,CT,2020-04-21,20360,20360.0,,43832.0,64192.0,1423.0,,64192,31.71734796,46.45008213,545.0,841.0,1386.0,92.0,39.321789321789325,64.80380499405469
Connecticut,CT,2020-04-22,22469,22469.0,,47449.0,69918.0,1544.0,,69918,32.13621671,47.35400114,2109.0,3617.0,5726.0,121.0,36.83199441145651,58.30799004700028
Connecticut,CT,2020-04-23,23100,23100.0,,48397.0,71497.0,1639.0,,71497,32.30904793,47.73023121,631.0,948.0,1579.0,95.0,39.96200126662445,66.56118143459916
Connecticut,CT,2020-04-24,23936,23921.0,,50117.0,74038.0,1764.0,,74038,32.30908452,47.73031107,821.0,1720.0,2541.0,125.0,32.31011412829595,47.73255813953489
Connecticut,CT,2020-04-25,24583,24582.0,,53020.0,77602.0,1862.0,,77602,31.67701863,46.36363636,661.0,2903.0,3564.0,98.0,18.546576879910212,22.769548742679987
Connecticut,CT,2020-04-26,25269,25269.0,,54542.0,79811.0,1924.0,,79811,31.66104923,46.3294342,687.0,1522.0,2209.0,62.0,31.10004526935265,45.137976346911955
Connecticut,CT,2020-04-27,25997,25269.0,,54542.0,79811.0,1998.0,,79811,31.66104923,46.3294342,0.0,0.0,0.0,74.0,,
Connecticut,CT,2020-04-28,26312,26312.0,,66433.0,92745.0,2089.0,,92745,28.37026255,39.60682191,1043.0,11891.0,12934.0,91.0,8.064017318694914,8.771339668656967
Connecticut,CT,2020-04-29,26767,26767.0,,68051.0,94818.0,2168.0,,94818,28.22987197,39.33373499,455.0,1618.0,2073.0,79.0,21.948866377231067,28.121137206427687
