Dist Code,Impacted G,Proporti 1,Proportion,REP,Rep Dist,Rep First,Rep Last,Rep Party,Route Ids,Stop Id,Stop Name,Town,URL,Geometry,Geometry (HOUSE2012 POLY.shp),Impacted P,Income,Income Lev,Repdistnum,Shape Area,Shape Len
SUFF03,"25025010702,25025010701,25025010600,25025981700,25025070800,25025070700,25025070600,25025070500,25025070300,25025070200,25025070101,25025070402,25025071201","0.11,0.00,0.10,0.04,0.00,0.08,0.06,0.12,0.17,0.11,0.01,0.12,0.08","0.75,0.01,0.62,0.24,0.02,1.00,0.95,0.84,1.00,0.81,0.01,0.89,0.42",Aaron M. Michlewitz (D),3rd Suffolk,Aaron M.,Michlewitz,(D),9,36540,Berkeley St @ Chandler St,BOSTON,http://malegislature.gov/Legislators/Profile/AMM1,Point,Polygon,10279,87612,2,126,3753014.59622,12895.468952
NOR13,"25021403500,25021457200","0.74,0.26","0.26,0.17",Denise C. Garlick (D),13th Norfolk,Denise C.,Garlick,(D),59,81442,Hillside Ave @ Hunnewell St,NEEDHAM,http://malegislature.gov/Legislators/Profile/DCG1,Point,Polygon,187,132217,3,109,91333688.4108,55592.1594631
MID11,"25017374700,25017368400,25017374800,25017367200","0.69,0.00,0.27,0.04","0.55,0.00,0.17,0.00",Kay S. Khan (D),11th Middlesex,Kay S.,Khan,(D),558,7826,Commonwealth Ave opp Ash St,NEWTON,http://malegislature.gov/Legislators/Profile/K_K1,Point,Polygon,362,123367,2,70,20055517.4181,29596.7876429
SUFF11,"25025120201,25025120104,25025110607,25025110401,25025110103,25025110301,25025981100,25025981000","0.03,0.02,0.01,0.02,0.42,0.06,0.20,0.25","0.08,0.14,0.01,0.07,0.91,0.16,0.15,0.44",Elizabeth A. Malia (D),11th Suffolk,Elizabeth A.,Malia,(D),"32,33",6495,Hyde Park Ave opp Walk Hill St,BOSTON,http://malegislature.gov/Legislators/Profile/EAM1,Point,Polygon,1657,53649,2,134,9548119.27484,22506.5331267
SUFF13,"25025100601,25025100500,25025092200,25025092000,25025091700,25025091600,25025092101","0.15,0.06,0.25,0.16,0.03,0.00,0.35","0.56,0.14,0.86,0.68,0.18,0.03,0.55",Daniel J. Hunt (D),13th Suffolk,Daniel J.,Hunt,(D),"18,15,215",342,Dorchester Ave @ Parkman St,BOSTON,http://malegislature.gov/Legislators/Profile/DJH1,Point,MultiPolygon,3784,59280,2,136,8642595.73697,34955.033552
NOR02,"25021417701,25021417702,25021418101,25021417100,25021417602","0.34,0.04,0.37,0.02,0.23","0.44,0.05,0.44,0.04,0.21",Tackey Chan (D),2nd Norfolk,Tackey,Chan,(D),"217,245,211",3199,Adams St opp Alleyne St,QUINCY,http://malegislature.gov/Legislators/Profile/T_C1,Point,MultiPolygon,1293,70928,2,98,14690133.9884,35915.5846188
SUFF09,"25025010405,25025010404,25025010204,25025010802,25025010104,25025010103,25025010701,25025010408,25025010600,25025010500,25025010300,25025981501,25025981800,25025070800,25025010403,25025010203","0.08,0.07,0.00,0.06,0.14,0.01,0.09,0.02,0.08,0.10,0.00,0.04,0.09,0.01,0.04,0.10","0.42,0.99,0.01,0.83,0.97,0.05,0.89,0.98,0.49,1.00,0.01,0.08,0.17,0.07,1.00,0.55",Jon Santiago (D),9th Suffolk,Jon,Santiago,(D),55,1931,Ipswich St @ Boylston St,BOSTON,http://malegislature.gov/Legislators/Profile/J_S2,Point,Polygon,12297,52779,2,132,4257318.39064,19630.85119
MID11,"25017374700,25017374600,25017374500,25017374800","0.60,0.02,0.04,0.34","0.48,0.02,0.04,0.21",Kay S. Khan (D),11th Middlesex,Kay S.,Khan,(D),505,65547,Commonwealth Ave @ Pamella Ct,NEWTON,http://malegislature.gov/Legislators/Profile/K_K1,Point,Polygon,390,123022,2,70,20055517.4181,29596.7876429
SUFF11,"25025120201,25025120104,25025110607,25025110401,25025110103,25025110301,25025981100,25025981000","0.02,0.02,0.01,0.03,0.41,0.05,0.14,0.33","0.05,0.15,0.02,0.11,0.88,0.12,0.11,0.59",Elizabeth A. Malia (D),11th Suffolk,Elizabeth A.,Malia,(D),"50,30,34E,51,37,34,36,40,70A,35",642,Washington St @ Tollgate Way,BOSTON,http://malegislature.gov/Legislators/Profile/EAM1,Point,Polygon,1602,49381,2,134,9548119.27484,22506.5331267
NOR07,"25021416300,25021416200,25025140400,25025101001","0.03,0.89,0.07,0.00","0.02,0.52,0.08,0.00",William J. Driscoll (D),7th Norfolk,William J.,Driscoll,(D),,111720,Blue Hill Ave - Valentine Rd to Tucker St (FLAG),MILTON,http://malegislature.gov/Legislators/Profile/WJD1,Point,Polygon,489,105228,2,103,47436712.8531,60203.4613137
MID11,"25017374700,25017368400,25017374800,25017367200","0.70,0.00,0.27,0.03","0.56,0.00,0.17,0.00",Kay S. Khan (D),11th Middlesex,Kay S.,Khan,(D),558,7831,Commonwealth Ave @ Ash St,NEWTON,http://malegislature.gov/Legislators/Profile/K_K1,Point,Polygon,366,122979,2,70,20055517.4181,29596.7876429
SUFF13,"25025100601,25025100500,25025092200,25025092000,25025091700,25025091600,25025092101","0.15,0.06,0.24,0.16,0.03,0.01,0.35","0.55,0.13,0.86,0.68,0.20,0.03,0.55",Daniel J. Hunt (D),13th Suffolk,Daniel J.,Hunt,(D),"18,215",327,Dorchester Ave @ Melville Ave,BOSTON,http://malegislature.gov/Legislators/Profile/DJH1,Point,MultiPolygon,3767,59102,2,136,8642595.73697,34955.033552
SUFF07,"25021400100,25025010204,25025010104,25025010103,25025000803,25017353300,25017353200,25017353102,25025010408,25025010300,25025981501,25025981800,25025010203","0.30,0.13,0.03,0.13,0.01,0.00,0.00,0.02,0.00,0.08,0.04,0.04,0.12","0.70,1.00,0.21,1.00,0.02,0.00,0.01,0.05,0.06,0.31,0.09,0.07,0.65",Chynah Tyler (D),7th Suffolk,Chynah,Tyler,(D),"57,47,747",1808,Park Dr @ Beacon St,BOSTON,http://malegislature.gov/Legislators/Profile/C_T1,Point,Polygon,6663,61171,2,130,4570023.34856,18791.1725581
NOR07,"25021418200,25021416400,25021416101","0.14,0.86,0.01","0.02,0.37,0.00",William J. Driscoll (D),7th Norfolk,William J.,Driscoll,(D),245,4376,Edgehill Rd @ Huntington Rd,MILTON,http://malegislature.gov/Legislators/Profile/WJD1,Point,Polygon,183,120543,2,103,47436712.8531,60203.4613137
SUFF14,"25025140300,25025140201,25025140202,25025140102,25025140107,25025140105,25025980700","0.43,0.01,0.05,0.04,0.31,0.01,0.15","0.55,0.02,0.07,0.04,0.99,0.03,0.10",Angelo M. Scaccia (D),14th Suffolk,Angelo M.,Scaccia,(D),"50,40",2784,11 Summer St,BOSTON,http://malegislature.gov/Legislators/Profile/AMS1,Point,Polygon,1008,50550,2,137,14291898.0812,22013.1193192
SUFF10,"25021401200,25025130200,25025130100,25025110601","0.33,0.12,0.53,0.02","0.10,0.18,0.25,0.03",Edward F. Coppinger (D),10th Suffolk,Edward F.,Coppinger,(D),51,1836,Independence Dr opp Shopping Mall,BOSTON,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,359,121381,2,133,23225083.8591,30760.3994202
SUFF11,"25025120201,25025120104,25025110607,25025110401,25025110103,25025110301,25025981100,25025981000","0.02,0.03,0.01,0.02,0.41,0.04,0.15,0.32","0.06,0.18,0.01,0.09,0.89,0.11,0.11,0.58",Elizabeth A. Malia (D),11th Suffolk,Elizabeth A.,Malia,(D),"50,30,34E,51,37,34,36,40,70A,35",596,3867 Washington St opp Tollgate Way,BOSTON,http://malegislature.gov/Legislators/Profile/EAM1,Point,Polygon,1620,49887,2,134,9548119.27484,22506.5331267
SUFF09,"25025010405,25025010404,25025010204,25025010802,25025010104,25025010103,25025010701,25025010408,25025010600,25025010500,25025010300,25025981501,25025981800,25025070800,25025010403,25025010203","0.07,0.07,0.00,0.06,0.14,0.01,0.09,0.02,0.08,0.10,0.00,0.04,0.09,0.01,0.04,0.10","0.41,0.98,0.02,0.83,0.97,0.06,0.89,0.98,0.48,1.00,0.00,0.08,0.17,0.06,1.00,0.55",Jon Santiago (D),9th Suffolk,Jon,Santiago,(D),55,31918,Ipswich St @ Boylston St,BOSTON,http://malegislature.gov/Legislators/Profile/J_S2,Point,Polygon,12234,53177,2,132,4257318.39064,19630.85119
MID11,"25017374700,25017374600,25017374500,25017374800","0.61,0.02,0.03,0.34","0.49,0.02,0.04,0.21",Kay S. Khan (D),11th Middlesex,Kay S.,Khan,(D),505,78211,Commonwealth Ave opp Pamella Ct,NEWTON,http://malegislature.gov/Legislators/Profile/K_K1,Point,Polygon,394,122962,2,70,20055517.4181,29596.7876429
NOR01,"25021417400,25021417300","0.40,0.26","0.54,0.29",Bruce J. Ayers (D),1st Norfolk,Bruce J.,Ayers,(D),211,3153,E Squantum St opp Heath St,QUINCY,http://malegislature.gov/Legislators/Profile/BJA1,Point,Polygon,230,93008,2,97,32010475.7398,65034.9363785
SUFF10,"25021401200,25025130100,25017373900","0.01,0.80,0.19","0.00,0.37,0.09",Edward F. Coppinger (D),10th Suffolk,Edward F.,Coppinger,(D),37,31839,Corey St opp Mount Benedict Cemetery,BOSTON,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,308,115704,2,133,23225083.8591,30760.3994202
SUFF10,"25021401200,25025130200,25025130100,25025110601","0.34,0.11,0.53,0.02","0.10,0.16,0.25,0.03",Edward F. Coppinger (D),10th Suffolk,Edward F.,Coppinger,(D),51,1890,286 Independence Dr,BOSTON,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,347,121823,2,133,23225083.8591,30760.3994202
SUFF09,"25025010405,25025010404,25025010204,25025010802,25025010104,25025010103,25025010701,25025010408,25025010600,25025010500,25025010300,25025981501,25025981800,25025010403,25025010203","0.04,0.04,0.07,0.03,0.14,0.07,0.03,0.02,0.00,0.03,0.01,0.04,0.11,0.04,0.18","0.21,0.62,0.56,0.44,1.00,0.53,0.32,1.00,0.03,0.32,0.03,0.10,0.21,1.00,0.98",Jon Santiago (D),9th Suffolk,Jon,Santiago,(D),55,1921,Ipswich St @ Lansdowne St,BOSTON,http://malegislature.gov/Legislators/Profile/J_S2,Point,Polygon,10772,40147,1,132,4257318.39064,19630.85119
SUFF13,"25025100601,25025100603,25025092101,25025091001","0.11,0.20,0.44,0.02","0.40,0.45,0.69,0.04",Daniel J. Hunt (D),13th Suffolk,Daniel J.,Hunt,(D),"202,201",8341,Puritan Mall Service Rd,BOSTON,http://malegislature.gov/Legislators/Profile/DJH1,Point,MultiPolygon,2073,68397,2,136,8642595.73697,34955.033552
NOR02,"25021417701,25021417702,25021418101,25021417100,25021417602","0.39,0.09,0.30,0.00,0.21","0.51,0.10,0.36,0.00,0.20",Tackey Chan (D),2nd Norfolk,Tackey,Chan,(D),"210,212,211",3042,Hancock St @ Merrymount Rd,QUINCY,http://malegislature.gov/Legislators/Profile/T_C1,Point,MultiPolygon,1293,70104,2,98,14690133.9884,35915.5846188
SUFF09,"25025010405,25025010404,25025010204,25025010802,25025010104,25025010103,25025010701,25025010408,25025010600,25025010500,25025010300,25025981501,25025981800,25025010403,25025010203","0.04,0.04,0.07,0.04,0.14,0.07,0.03,0.02,0.01,0.03,0.01,0.04,0.11,0.04,0.17","0.21,0.61,0.54,0.46,1.00,0.53,0.33,1.00,0.03,0.33,0.03,0.10,0.20,1.00,0.97",Jon Santiago (D),9th Suffolk,Jon,Santiago,(D),55,1929,Ipswich St @ Lansdowne St,BOSTON,http://malegislature.gov/Legislators/Profile/J_S2,Point,Polygon,10760,41737,1,132,4257318.39064,19630.85119
NOR01,"25021417400,25021417300","0.42,0.23","0.57,0.26",Bruce J. Ayers (D),1st Norfolk,Bruce J.,Ayers,(D),211,3140,E Squantum St @ Deerfield St,QUINCY,http://malegislature.gov/Legislators/Profile/BJA1,Point,Polygon,220,92944,2,97,32010475.7398,65034.9363785
NOR04,"25023501102,25021422800","0.11,0.27","0.02,0.24",James Michael Murphy (D),4th Norfolk,James M.,Murphy,(D),221,3659,River St opp Cliff St,WEYMOUTH,http://malegislature.gov/Legislators/Profile/JMM1,Point,MultiPolygon,84,96342,2,100,37584092.5414,60154.3289603
SUFF04,"25025981202,25025061200,25025060600","0.25,0.05,0.41","0.32,0.06,0.66",David Biele (D),4th Suffolk,David,Biele,(D),"741,746,743,742",74614,Silver Line Way before Manulife Building,BOSTON,http://malegislature.gov/Legislators/Profile/D_B1,Point,MultiPolygon,1305,88760,2,127,12716746.3024,53966.0562898
SUFF04,"25025981202,25025061200,25025060600","0.25,0.05,0.41","0.32,0.06,0.66",David Biele (D),4th Suffolk,David,Biele,(D),"741,746,743,742",74624,Silver Line Way after Manulife Building,BOSTON,http://malegislature.gov/Legislators/Profile/D_B1,Point,MultiPolygon,1305,88760,2,127,12716746.3024,53966.0562898
SUFF10,"25025110607,25025110601,25025120105,25025981000","0.24,0.37,0.14,0.25","0.42,0.53,0.15,0.45",Edward F. Coppinger (D),10th Suffolk,Edward F.,Coppinger,(D),"38,35",5225,1200 Centre St opp VFW Pkwy,BOSTON,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,693,88473,2,133,23225083.8591,30760.3994202
NOR04,"25023501102,25021422800","0.11,0.27","0.02,0.24",James Michael Murphy (D),4th Norfolk,James M.,Murphy,(D),221,3642,River St @ Cliff St,WEYMOUTH,http://malegislature.gov/Legislators/Profile/JMM1,Point,MultiPolygon,84,96342,2,100,37584092.5414,60154.3289603
SUFF09,"25025010801,25025010702,25025010802,25025010701,25025010600,25025010500,25025981700,25025070900,25025070800,25025070700,25025070600,25025070500,25025070300,25025070200,25025070402,25025071201","0.04,0.14,0.01,0.07,0.17,0.06,0.01,0.00,0.05,0.08,0.07,0.10,0.16,0.01,0.04,0.00","0.58,0.98,0.13,0.70,1.00,0.59,0.06,0.05,0.49,1.00,1.00,0.71,0.95,0.04,0.29,0.01",Jon Santiago (D),9th Suffolk,Jon,Santiago,(D),"170,10",176,Dartmouth St opp Back Bay Sta,BOSTON,http://malegislature.gov/Legislators/Profile/J_S2,Point,Polygon,11841,106908,2,132,4257318.39064,19630.85119
MID12,"25025130100,25017374000,25017373900","0.06,0.56,0.38","0.03,0.22,0.17",Ruth B. Balser (D),12th Middlesex,Ruth B.,Balser,(D),52,8484,Wiswall Rd @ Indian Ridge Rd,NEWTON,http://malegislature.gov/Legislators/Profile/RBB1,Point,Polygon,194,139624,3,71,25259666.394,29460.8991967
SUFF09,"25025010801,25025010702,25025010802,25025010701,25025010600,25025010500,25025981700,25025070900,25025070800,25025070700,25025070600,25025070500,25025070300,25025070200,25025070402,25025071201","0.04,0.14,0.01,0.07,0.17,0.06,0.01,0.00,0.05,0.08,0.07,0.10,0.16,0.01,0.04,0.00","0.58,0.98,0.13,0.70,1.00,0.59,0.06,0.05,0.49,1.00,1.00,0.71,0.95,0.04,0.29,0.01",Jon Santiago (D),9th Suffolk,Jon,Santiago,(D),"170,10",11384,Dartmouth St @ Back Bay Sta,BOSTON,http://malegislature.gov/Legislators/Profile/J_S2,Point,Polygon,11841,106908,2,132,4257318.39064,19630.85119
SUFF08,"25025010405,25025010404,25025010801,25025010702,25025010802,25025010104,25025010701,25025010408,25025010600,25025010500,25025981501,25025981800,25025070800,25025070700,25025010403,25025010203","0.06,0.06,0.00,0.01,0.08,0.12,0.10,0.01,0.12,0.10,0.04,0.08,0.02,0.01,0.04,0.07","0.35,0.91,0.01,0.09,0.98,0.87,1.00,0.34,0.70,1.00,0.08,0.14,0.26,0.10,1.00,0.37",Jay D. Livingstone (D),8th Suffolk,Jay D.,Livingstone,(D),55,11391,Boylston St @ Massachusetts Ave,BOSTON,http://malegislature.gov/Legislators/Profile/J_L1,Point,Polygon,12033,60870,2,131,6453441.16617,16125.4453249
SUFF04,"25025981202,25025061200,25025060600","0.12,0.21,0.53","0.16,0.24,0.85",David Biele (D),4th Suffolk,David,Biele,(D),"7,4",889,Summer St opp WTC Ave,BOSTON,http://malegislature.gov/Legislators/Profile/D_B1,Point,MultiPolygon,2000,116806,2,127,12716746.3024,53966.0562898
SUFF10,"25025110607,25025110601,25025120105,25025981000","0.23,0.36,0.15,0.26","0.40,0.52,0.16,0.47",Edward F. Coppinger (D),10th Suffolk,Edward F.,Coppinger,(D),"38,35",5247,Centre St @ VFW Pkwy,BOSTON,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,671,87890,2,133,23225083.8591,30760.3994202
SUFF17,"25025000302,25025000503,25025000602,25025000601,25025000502,25025000402,25025000401,25025000202,25025000201","0.03,0.00,0.09,0.11,0.01,0.29,0.18,0.24,0.04","0.11,0.05,0.30,0.47,0.01,0.72,0.86,0.82,0.14",Kevin G. Honan (D),17th Suffolk,Kevin G.,Honan,(D),"86,51",1108,Chestnut Hill Ave opp Veronica Smith Ctr,BOSTON,http://malegislature.gov/Legislators/Profile/KGH1,Point,Polygon,3867,75335,2,140,4034410.10147,18768.295055
SUFF03,"25025010702,25025010600,25025981700,25025070700,25025070600,25025070500,25025070300,25025070200,25025070101,25025061200,25025070402,25025071201","0.08,0.06,0.07,0.06,0.04,0.10,0.17,0.13,0.07,0.01,0.13,0.08","0.56,0.34,0.42,0.78,0.62,0.67,1.00,0.99,0.14,0.01,1.00,0.40",Aaron M. Michlewitz (D),3rd Suffolk,Aaron M.,Michlewitz,(D),43,1238,Tremont St @ Herald St,BOSTON,http://malegislature.gov/Legislators/Profile/AMM1,Point,Polygon,9444,78996,2,126,3753014.59622,12895.468952
MID12,"25025130100,25017374000,25017373900","0.06,0.55,0.39","0.03,0.22,0.18",Ruth B. Balser (D),12th Middlesex,Ruth B.,Balser,(D),52,8546,Wiswall Rd @ Indian Ridge Rd,NEWTON,http://malegislature.gov/Legislators/Profile/RBB1,Point,Polygon,197,139920,3,71,25259666.394,29460.8991967
PLYM03,"25021423100,25023500103,25023501101","0.19,0.12,0.56","0.01,0.12,0.14",Joan Meschino (D),3rd Plymouth,Joan,Meschino,(D),,111823,Rockland St from Kilby St to Nantasket Ave (FLAG),HINGHAM,http://malegislature.gov/Legislators/Profile/J_M1,Point,MultiPolygon,59,129691,3,114,95819606.6719,139330.630248
SUFF17,"25025000302,25025000503,25025000602,25025000601,25025000502,25025000402,25025000401,25025000202,25025000201","0.03,0.00,0.09,0.12,0.00,0.29,0.18,0.24,0.04","0.11,0.04,0.30,0.47,0.01,0.72,0.85,0.82,0.15",Kevin G. Honan (D),17th Suffolk,Kevin G.,Honan,(D),"65,86,51",1026,Chestnut Hill Ave @ Veronica Smith Ctr,BOSTON,http://malegislature.gov/Legislators/Profile/KGH1,Point,Polygon,3851,75494,2,140,4034410.10147,18768.295055
NOR07,"25021418200,25021416400,25021416101","0.13,0.86,0.00","0.02,0.38,0.00",William J. Driscoll (D),7th Norfolk,William J.,Driscoll,(D),245,4332,Edgehill Rd @ Reservation Rd,MILTON,http://malegislature.gov/Legislators/Profile/WJD1,Point,Polygon,188,120565,2,103,47436712.8531,60203.4613137
SUFF13,"25025100601,25025100500,25025092200,25025092000,25025091700,25025091600,25025092101","0.11,0.03,0.23,0.17,0.06,0.02,0.39","0.39,0.08,0.79,0.70,0.41,0.11,0.62",Daniel J. Hunt (D),13th Suffolk,Daniel J.,Hunt,(D),"18,15,215",343,Dorchester Ave @ Gibson St,BOSTON,http://malegislature.gov/Legislators/Profile/DJH1,Point,MultiPolygon,3718,58196,2,136,8642595.73697,34955.033552
SUFF09,"25025010801,25025010702,25025010802,25025010701,25025010600,25025010500,25025981700,25025070900,25025070800,25025070700,25025070600,25025070500,25025070300,25025070200,25025070402,25025071201","0.03,0.15,0.00,0.05,0.16,0.03,0.02,0.00,0.03,0.08,0.07,0.12,0.17,0.03,0.06,0.00","0.51,1.00,0.02,0.47,0.95,0.29,0.15,0.01,0.34,1.00,1.00,0.83,1.00,0.23,0.45,0.02",Jon Santiago (D),9th Suffolk,Jon,Santiago,(D),"170,39",23391,Back Bay Station,BOSTON,http://malegislature.gov/Legislators/Profile/J_S2,Point,Polygon,11453,104948,2,132,4257318.39064,19630.85119
NOR01,"25021418102,25021418101,25021418200,25021416400,25021417200,25021417100","0.04,0.00,0.33,0.30,0.05,0.28","0.12,0.00,0.05,0.13,0.04,0.43",Bruce J. Ayers (D),1st Norfolk,Bruce J.,Ayers,(D),"215,245,217",3355,Adams St @ Beale St,QUINCY,http://malegislature.gov/Legislators/Profile/BJA1,Point,Polygon,681,101570,2,97,32010475.7398,65034.9363785
MID11,"25017374700,25017374800","0.72,0.28","0.58,0.17",Kay S. Khan (D),11th Middlesex,Kay S.,Khan,(D),558,7825,Commonwealth Ave @ Melrose St,NEWTON,http://malegislature.gov/Legislators/Profile/K_K1,Point,Polygon,374,121915,2,70,20055517.4181,29596.7876429
ESS09,"25009208300,25009208400,25009208200","0.32,0.13,0.54","0.09,0.02,0.35",Donald H. Wong (R),9th Essex,Donald H.,Wong,(R),"430,429",7525,Vine St @ Talbot St,SAUGUS,http://malegislature.gov/Legislators/Profile/DHW1,Point,Polygon,155,77250,2,33,41030067.4944,47337.7920224
SUFF13,"25025100601,25025100500,25025092200,25025092000,25025091700,25025091600,25025100603,25025092101,25025091001","0.15,0.01,0.14,0.07,0.00,0.02,0.02,0.57,0.02","0.57,0.01,0.48,0.28,0.03,0.10,0.05,0.89,0.04",Daniel J. Hunt (D),13th Suffolk,Daniel J.,Hunt,(D),"19,201",8809,Adams St @ Parkman St,BOSTON,http://malegislature.gov/Legislators/Profile/DJH1,Point,MultiPolygon,3408,60962,2,136,8642595.73697,34955.033552
SUFF09,"25025010405,25025010404,25025010204,25025010802,25025010104,25025010103,25025010701,25025010408,25025010600,25025010500,25025010300,25025981501,25025981800,25025010403,25025010203","0.04,0.06,0.02,0.05,0.14,0.04,0.06,0.02,0.03,0.06,0.00,0.04,0.10,0.04,0.14","0.22,0.92,0.19,0.70,1.00,0.30,0.63,1.00,0.20,0.64,0.01,0.09,0.18,1.00,0.76",Jon Santiago (D),9th Suffolk,Jon,Santiago,(D),55,1920,Ipswich St @ Charlesgate East,BOSTON,http://malegislature.gov/Legislators/Profile/J_S2,Point,Polygon,11377,47145,2,132,4257318.39064,19630.85119
MID11,"25017374700,25017374800","0.72,0.28","0.58,0.18",Kay S. Khan (D),11th Middlesex,Kay S.,Khan,(D),558,7832,Commonwealth Ave @ Melrose St,NEWTON,http://malegislature.gov/Legislators/Profile/K_K1,Point,Polygon,382,121915,2,70,20055517.4181,29596.7876429
NOR02,"25021417701,25021417702,25021418101,25021417100,25021417602","0.39,0.08,0.30,0.00,0.23","0.50,0.10,0.35,0.00,0.21",Tackey Chan (D),2nd Norfolk,Tackey,Chan,(D),"245,211,212,210,217",3035,Hancock St opp Merrymount Rd,QUINCY,http://malegislature.gov/Legislators/Profile/T_C1,Point,MultiPolygon,1279,70112,2,98,14690133.9884,35915.5846188
NOR01,"25021417400,25021417300","0.59,0.06","0.79,0.07",Bruce J. Ayers (D),1st Norfolk,Bruce J.,Ayers,(D),211,3143,Huckins Ave @ E Squantum St,QUINCY,http://malegislature.gov/Legislators/Profile/BJA1,Point,Polygon,163,92528,2,97,32010475.7398,65034.9363785
NOR01,"25021418102,25021418101,25021418200,25021416400,25021417200,25021417100","0.04,0.00,0.33,0.31,0.05,0.27","0.11,0.00,0.05,0.13,0.04,0.42",Bruce J. Ayers (D),1st Norfolk,Bruce J.,Ayers,(D),"215,245",3394,Adams St @ Stedman St,QUINCY,http://malegislature.gov/Legislators/Profile/BJA1,Point,Polygon,665,101827,2,97,32010475.7398,65034.9363785
SUFF09,"25025010405,25025010404,25025010204,25025010802,25025010104,25025010103,25025010701,25025010408,25025010600,25025010500,25025010300,25025981501,25025981800,25025010403,25025010203","0.04,0.06,0.02,0.06,0.14,0.03,0.07,0.02,0.04,0.07,0.00,0.04,0.09,0.04,0.13","0.24,0.93,0.14,0.74,1.00,0.25,0.70,1.00,0.25,0.72,0.01,0.09,0.18,1.00,0.71",Jon Santiago (D),9th Suffolk,Jon,Santiago,(D),55,1930,Ipswich St @ Charlesgate East,BOSTON,http://malegislature.gov/Legislators/Profile/J_S2,Point,Polygon,11508,50147,2,132,4257318.39064,19630.85119
