,dist_code,stop_id,Impacted T,Proportion,REP,rep_dist,Rep Party,route_ids,Stop Name,Town,Town Id,tract_id,Impacted P,Income,income_level,Repdistnum
109,SUFF13,326.0,"100601,100500,092200,092000,091700,091600,092101","0.36,0.07,0.78,0.70,0.44,0.13,0.62",Daniel J. Hunt (D),13th Suffolk,(D),"18,215",Dorchester Ave opp Gibson St,BOSTON,35.0,92200,3681.0,56970.0,2.0,136.0
110,ESS07,6161.0,"203100,202200,202101,204102,202102","0.12,0.01,0.01,0.55,0.01",Paul F. Tucker (D),7th Essex,(D),"459,455",Opp 446 Loring Ave,SALEM,258.0,204102,334.0,89716.0,2.0,31.0
111,SUFF09,31918.0,"010405,010404,010204,010802,010104,010103,010701,010408,010600,010500,010300,981501,981800,070800,010403,010203","0.41,0.98,0.02,0.83,0.97,0.06,0.89,0.98,0.01,0.01,0.00,0.08,0.17,0.06,1.00,0.55",Jon Santiago (D),9th Suffolk,(D),55,Ipswich St @ Boylston St,BOSTON,35.0,10203,10518.0,59591.0,2.0,132.0
112,MID11,78211.0,"374700,374600,374500,374800","0.49,0.02,0.04,0.21",Kay S. Khan (D),11th Middlesex,(D),505,Commonwealth Ave opp Pamella Ct,NEWTON,207.0,374700,394.0,122556.0,2.0,70.0
113,NOR03,3993.0,"510100,520202,421200,421100","0.15,0.00,0.01,0.21",Ronald Mariano (D),3rd Norfolk,(D),230,S Franklin St @ Francis St,HOLBROOK,133.0,421100,143.0,74102.0,2.0,99.0
114,NOR03,3994.0,"510100,520202,421200,421100","0.13,0.00,0.01,0.20",Ronald Mariano (D),3rd Norfolk,(D),230,S Franklin St @ Linwood St,HOLBROOK,133.0,421100,133.0,73886.0,2.0,99.0
115,SUFF13,3089.0,"100601,100500,092200,092000,091700,091600,092101","0.36,0.07,0.78,0.70,0.44,0.13,0.62",Daniel J. Hunt (D),13th Suffolk,(D),"201,19,202,210",Gibson St @ Dorchester Ave,BOSTON,35.0,92200,3681.0,56970.0,2.0,136.0
116,MID21,7883.0,"359100,359300","0.04,0.07",Kenneth I. Gordon (D),21st Middlesex,(D),62,South Rd @ Great Rd,BEDFORD,23.0,359300,20.0,131165.0,3.0,80.0
117,NOR03,3982.0,"510100,520202,421200,421100","0.12,0.01,0.01,0.20",Ronald Mariano (D),3rd Norfolk,(D),230,S Franklin St @ South St,HOLBROOK,133.0,421100,134.0,74188.0,2.0,99.0
118,MID21,8466.0,"359100,359300","0.04,0.07",Kenneth I. Gordon (D),21st Middlesex,(D),62,South Rd @ Great Rd,BEDFORD,23.0,359300,20.0,131165.0,3.0,80.0
119,NOR03,3996.0,"510100,520202,421200,421100","0.08,0.01,0.02,0.20",Ronald Mariano (D),3rd Norfolk,(D),230,S Franklin St @ Diman Ave,HOLBROOK,133.0,421100,129.0,73358.0,2.0,99.0
120,MID21,8240.0,"332400,332200","0.10,0.12",Kenneth I. Gordon (D),21st Middlesex,(D),"352,350",Cambridge St @ Burlington Mall Rd,BURLINGTON,48.0,332400,56.0,97877.0,2.0,80.0
121,SUFF09,1921.0,"010405,010404,010204,010802,010104,010103,010701,010408,010600,010500,010300,981501,981800,010403,010203","0.21,0.62,0.56,0.44,1.00,0.53,0.32,1.00,0.00,0.00,0.03,0.10,0.21,1.00,0.98",Jon Santiago (D),9th Suffolk,(D),55,Ipswich St @ Lansdowne St,BOSTON,35.0,10203,10384.0,49557.0,2.0,132.0
122,NOR01,13142.0,"417400,417300","0.72,0.15",Bruce J. Ayers (D),1st Norfolk,(D),211,Newland St @ Huckins Ave,QUINCY,243.0,417400,190.0,92655.0,2.0,97.0
123,NOR03,3981.0,"510100,520202,421200,421100","0.05,0.00,0.03,0.21",Ronald Mariano (D),3rd Norfolk,(D),230,778 S Franklin St,HOLBROOK,133.0,421100,128.0,71923.0,2.0,99.0
124,NOR01,3144.0,"417400,417300","0.74,0.04",Bruce J. Ayers (D),1st Norfolk,(D),211,Huckins Ave @ Standish Rd,QUINCY,243.0,417400,140.0,92462.0,2.0,97.0
125,SUFF09,1929.0,"010405,010404,010204,010802,010104,010103,010701,010408,010600,010500,010300,981501,981800,010403,010203","0.21,0.61,0.54,0.46,1.00,0.53,0.33,1.00,0.00,0.00,0.03,0.10,0.20,1.00,0.97",Jon Santiago (D),9th Suffolk,(D),55,Ipswich St @ Lansdowne St,BOSTON,35.0,10203,10361.0,49992.0,2.0,132.0
126,NOR06,4232.0,"420302,421100,457100","0.02,0.01,0.16",William C. Galvin (D),6th Norfolk,(D),"238,240",E Main St @ W Main St,AVON,18.0,457100,47.0,70339.0,2.0,102.0
127,ESS08,4850.0,"203200,203100","0.02,0.51",Lori A. Ehrlich (D),8th Essex,(D),"449,448,441,442",Humphrey St opp Sevinor Rd,MARBLEHEAD,168.0,203100,243.0,157651.0,3.0,32.0
128,SUFF04,74614.0,"981202,061200,060600","0.32,0.06,0.66",David Biele (D),4th Suffolk,(D),"742,743,746,741",Silver Line Way before Manulife Building,BOSTON,35.0,60600,1305.0,94972.0,2.0,127.0
129,NOR01,3145.0,"417400,417300","0.67,0.03",Bruce J. Ayers (D),1st Norfolk,(D),211,Huckins Ave @ Bellevue Rd,QUINCY,243.0,417400,123.0,92449.0,2.0,97.0
130,NOR03,3980.0,"510100,520202,421200,421100","0.00,0.00,0.05,0.20",Ronald Mariano (D),3rd Norfolk,(D),230,716 S Franklin St,HOLBROOK,133.0,421100,119.0,70316.0,2.0,99.0
131,SUFF10,5226.0,"110607,110601,110103,120105,981000","0.32,0.40,0.01,0.20,0.63",Edward F. Coppinger (D),10th Suffolk,(D),"35,38",Centre St @ Walter St,BOSTON,35.0,110607,573.0,70959.0,2.0,133.0
132,NOR03,3997.0,"520202,421200,421100","0.00,0.05,0.20",Ronald Mariano (D),3rd Norfolk,(D),230,Opp 716 S Franklin St,HOLBROOK,133.0,421100,119.0,70316.0,2.0,99.0
133,SUFF04,74624.0,"981202,061200,060600","0.32,0.06,0.66",David Biele (D),4th Suffolk,(D),"742,743,746,741",Silver Line Way after Manulife Building,BOSTON,35.0,60600,1305.0,94972.0,2.0,127.0
134,ESS08,4790.0,"203200,203100","0.02,0.51",Lori A. Ehrlich (D),8th Essex,(D),"449,448,441,442",Humphrey St @ Sevinor Rd,MARBLEHEAD,168.0,203100,243.0,157651.0,3.0,32.0
135,SUFF13,8340.0,"100601,100603,092101,091001","0.37,0.30,0.88,0.06",Daniel J. Hunt (D),13th Suffolk,(D),"201,202",Victory Rd @ Puritan Mall Driveway,BOSTON,35.0,92101,2304.0,67702.0,2.0,136.0
136,NOR06,4233.0,"420302,421100,457100","0.04,0.01,0.15",William C. Galvin (D),6th Norfolk,(D),"238,240",E Main St @ E High St,AVON,18.0,457100,54.0,70743.0,2.0,102.0
137,NOR03,3998.0,"421200,421100","0.06,0.18",Ronald Mariano (D),3rd Norfolk,(D),230,S Franklin St opp Laurel Pk,HOLBROOK,133.0,421100,113.0,70323.0,2.0,99.0
138,SUFF09,176.0,"010801,010702,010802,010701,010600,010500,981700,070900,070800,070700,070600,070500,070300,070200,070402,071201","0.58,0.98,0.13,0.70,0.02,0.01,0.06,0.05,0.49,1.00,1.00,0.71,0.95,0.04,0.29,0.01",Jon Santiago (D),9th Suffolk,(D),"170,10",Dartmouth St opp Back Bay Sta,BOSTON,35.0,70700,9893.0,116767.0,2.0,132.0
139,MID31,25988.0,"337201,337300,337101,337202","0.54,0.01,0.10,0.33",Michael S. Day (D),31st Middlesex,(D),"325,132",Main St @ Collincote St,STONEHAM,284.0,337202,158.0,90485.0,2.0,90.0
140,SUFF05,461.0,"100500,100100,092400,092300,092200,092000,091900,091800,091700,090200,090100","0.03,0.00,0.22,1.00,0.73,0.81,0.96,0.06,0.37,0.00,0.26",Liz Miranda (D),5th Suffolk,(D),23,Washington St opp Algonquin St,BOSTON,35.0,91900,3698.0,50529.0,2.0,128.0
141,ESS10,16683.0,"210500,205400,205300,205200,205100,210600","0.01,0.00,0.65,0.13,0.06,0.02",Daniel H. Cahill (D),10th Essex,(D),435,Broadway @ Mayfair St,LYNN,163.0,205300,268.0,92156.0,2.0,34.0
142,NOR03,3979.0,"421200,421100","0.06,0.18",Ronald Mariano (D),3rd Norfolk,(D),230,S Franklin St @ Laurel Pk,HOLBROOK,133.0,421100,113.0,70323.0,2.0,99.0
143,SUFF09,11384.0,"010801,010702,010802,010701,010600,010500,981700,070900,070800,070700,070600,070500,070300,070200,070402,071201","0.58,0.98,0.13,0.70,0.02,0.01,0.06,0.05,0.49,1.00,1.00,0.71,0.95,0.04,0.29,0.01",Jon Santiago (D),9th Suffolk,(D),"170,10",Dartmouth St @ Back Bay Sta,BOSTON,35.0,70700,9893.0,116767.0,2.0,132.0
144,ESS10,7201.0,"210500,205400,205300,205200,205100,210600","0.01,0.00,0.65,0.12,0.06,0.02",Daniel H. Cahill (D),10th Essex,(D),435,Broadway opp Mayfair St,LYNN,163.0,205300,263.0,92569.0,2.0,34.0
145,NOR06,14233.0,"420302,421100,457100","0.07,0.02,0.13",William C. Galvin (D),6th Norfolk,(D),"238,240",Main St @ Demarco Park,AVON,18.0,457100,69.0,71265.0,2.0,102.0
146,SUFF08,11391.0,"010405,010404,010801,010702,010802,010104,010701,010408,010600,010500,981501,981800,070800,070700,010403,010203","0.35,0.91,0.01,0.09,0.98,0.87,1.00,0.34,0.02,0.01,0.08,0.14,0.26,0.10,1.00,0.37",Jay D. Livingstone (D),8th Suffolk,(D),55,Boylston St @ Massachusetts Ave,BOSTON,35.0,10500,10031.0,66483.0,2.0,131.0
147,SUFF04,889.0,"981202,061200,060600","0.16,0.24,0.85",David Biele (D),4th Suffolk,(D),"7,4",Summer St opp WTC Ave,BOSTON,35.0,60600,2000.0,118769.0,2.0,127.0
148,SUFF05,480.0,"100500,100100,092400,092300,092200,092000,091900,091800,091700,090200,090100","0.03,0.00,0.22,1.00,0.73,0.81,0.96,0.06,0.37,0.00,0.26",Liz Miranda (D),5th Suffolk,(D),23,Washington St @ Algonquin St,BOSTON,35.0,91900,3698.0,50529.0,2.0,128.0
149,ESS09,9184.0,"335301,335400,335100,337101,335200","0.39,0.07,0.01,0.02,0.17",Donald H. Wong (R),9th Essex,(R),"136,137",Main St opp Green St,WAKEFIELD,305.0,335301,303.0,91447.0,2.0,33.0
150,NOR06,4234.0,"420302,421100,457100","0.08,0.02,0.12",William C. Galvin (D),6th Norfolk,(D),"238,240",40 N Main St,AVON,18.0,457100,72.0,71460.0,2.0,102.0
151,NOR06,4230.0,"420302,421100,457100","0.08,0.02,0.12",William C. Galvin (D),6th Norfolk,(D),"238,240",47 N Main St,AVON,18.0,457100,72.0,71460.0,2.0,102.0
152,SUFF17,1108.0,"000302,000503,000602,000601,000502,000402,000401,000202,000201","0.11,0.05,0.30,0.47,0.01,0.72,0.86,0.82,0.14",Kevin G. Honan (D),17th Suffolk,(D),"86,51",Chestnut Hill Ave opp Veronica Smith Ctr,BOSTON,35.0,402,3867.0,74977.0,2.0,140.0
153,MID31,15990.0,"337201,337300,337101,337202","0.54,0.01,0.09,0.34",Michael S. Day (D),31st Middlesex,(D),"325,132",159 Main St opp Collincote St,STONEHAM,284.0,337202,159.0,90642.0,2.0,90.0
154,NOR03,3999.0,"421200,421100","0.08,0.16",Ronald Mariano (D),3rd Norfolk,(D),230,S Franklin St @ Quincy St,HOLBROOK,133.0,421100,111.0,70335.0,2.0,99.0
155,NOR03,3978.0,"421200,421100","0.08,0.15",Ronald Mariano (D),3rd Norfolk,(D),230,S Franklin St opp Quincy St,HOLBROOK,133.0,421100,106.0,70337.0,2.0,99.0
156,SUFF03,1238.0,"010702,010600,981700,070700,070600,070500,070300,070200,070101,061200,070402,071201","0.56,0.01,0.42,0.78,0.62,0.67,1.00,0.99,0.14,0.01,1.00,0.40",Aaron M. Michlewitz (D),3rd Suffolk,(D),43,Tremont St @ Herald St,BOSTON,35.0,70402,9000.0,82417.0,2.0,126.0
157,ESS09,7326.0,"205400,205300","0.13,0.32",Donald H. Wong (R),9th Essex,(R),"436,434",Lynnfield St opp Great Woods Rd,LYNN,163.0,205400,101.0,102971.0,2.0,33.0
158,MID12,8485.0,"130100,374000,373900","0.02,0.20,0.21",Ruth B. Balser (D),12th Middlesex,(D),52,Wiswall Rd @ Dedham St,NEWTON,207.0,374000,189.0,143177.0,3.0,71.0
159,SUFF06,417.0,"980300,100100,092400,092300,091900,090100,082100","0.35,0.33,0.97,0.05,0.12,0.67,0.00",Russell E. Holmes (D),6th Suffolk,(D),"28,22,45,29",Blue Hill Ave @ American Legion Hwy,BOSTON,35.0,92400,2385.0,28586.0,0.0,129.0
160,ESS09,9246.0,"335301,335400,335100,337101,335200","0.39,0.06,0.01,0.02,0.17",Donald H. Wong (R),9th Essex,(R),"136,137",Main St @ Green St,WAKEFIELD,305.0,335301,299.0,91122.0,2.0,33.0
161,SUFF17,1026.0,"000302,000503,000602,000601,000502,000402,000401,000202,000201","0.11,0.04,0.30,0.47,0.01,0.72,0.85,0.82,0.15",Kevin G. Honan (D),17th Suffolk,(D),"65,51,86",Chestnut Hill Ave @ Veronica Smith Ctr,BOSTON,35.0,402,3851.0,75042.0,2.0,140.0
162,NOR07,4229.0,"420302,421100,457100","0.13,0.03,0.10",William J. Driscoll (D),7th Norfolk,(D),"238,240",N Main St @ Langley Rd,RANDOLPH,244.0,420302,96.0,72052.0,2.0,103.0
163,SUFF09,23391.0,"010801,010702,010802,010701,010600,010500,981700,070900,070800,070700,070600,070500,070300,070200,070402,071201","0.51,1.00,0.02,0.47,0.02,0.00,0.15,0.01,0.34,1.00,1.00,0.83,1.00,0.23,0.45,0.02",Jon Santiago (D),9th Suffolk,(D),"39,170",Back Bay Station,BOSTON,35.0,70700,9897.0,111670.0,2.0,132.0
164,ESS09,7354.0,"205400,205300","0.13,0.31",Donald H. Wong (R),9th Essex,(R),"436,434",Lynnfield St @ Great Woods Rd,LYNN,163.0,205300,98.0,103024.0,2.0,33.0
165,MID12,8545.0,"130100,374000,373900","0.02,0.20,0.21",Ruth B. Balser (D),12th Middlesex,(D),52,Dedham St @ Wiswall Rd,NEWTON,207.0,374000,189.0,143177.0,3.0,71.0
166,MID11,7825.0,"374700,374800","0.58,0.17",Kay S. Khan (D),11th Middlesex,(D),558,Commonwealth Ave @ Melrose St,NEWTON,207.0,374700,374.0,121388.0,2.0,70.0
167,SUFF10,5246.0,"110607,110601,110103,120105,981000","0.30,0.38,0.01,0.22,0.65",Edward F. Coppinger (D),10th Suffolk,(D),"35,38",Centre St opp Walter St,BOSTON,35.0,110607,552.0,70211.0,2.0,133.0
168,NOR07,4235.0,"420302,421100,457100","0.14,0.03,0.10",William J. Driscoll (D),7th Norfolk,(D),"238,240",S Main St @ Acorn Dr,RANDOLPH,244.0,420302,100.0,72130.0,2.0,103.0
169,MID21,1692.0,"332400,332200","0.10,0.12",Kenneth I. Gordon (D),21st Middlesex,(D),"352,354,350",76 Cambridge St,BURLINGTON,48.0,332200,56.0,97877.0,2.0,80.0
170,NOR03,3977.0,"421200,421100","0.09,0.13",Ronald Mariano (D),3rd Norfolk,(D),230,549 S Franklin St,HOLBROOK,133.0,421100,100.0,70346.0,2.0,99.0
171,MID30,9131.0,"333502,333501","0.22,0.35",Richard M. Haggerty (D),30th Middlesex,(D),134,Main St @ Eaton Ave,WOBURN,347.0,333501,87.0,96152.0,2.0,89.0
172,NOR03,4000.0,"421200,421100","0.09,0.13",Ronald Mariano (D),3rd Norfolk,(D),230,Opp 549 S Franklin St,HOLBROOK,133.0,421100,100.0,70346.0,2.0,99.0
173,MID12,8486.0,"130100,374000,373900","0.02,0.20,0.21",Ruth B. Balser (D),12th Middlesex,(D),52,Dedham St opp Wiswall Rd,NEWTON,207.0,374000,189.0,143177.0,3.0,71.0
174,MID28,5494.0,"342101,342201,342600,342500,342400,342300","0.06,0.43,0.20,0.97,0.13,0.49","Joseph W. McGonagle, Jr. (D)",28th Middlesex,(D),"104,97,109",Broadway @ Webster St,EVERETT,93.0,342400,2347.0,61253.0,2.0,87.0
175,SUFF09,1920.0,"010405,010404,010204,010802,010104,010103,010701,010408,010600,010500,010300,981501,981800,010403,010203","0.22,0.92,0.19,0.70,1.00,0.30,0.63,1.00,0.00,0.01,0.01,0.09,0.18,1.00,0.76",Jon Santiago (D),9th Suffolk,(D),55,Ipswich St @ Charlesgate East,BOSTON,35.0,10203,10419.0,55634.0,2.0,132.0
176,MID11,7832.0,"374700,374800","0.58,0.18",Kay S. Khan (D),11th Middlesex,(D),558,Commonwealth Ave @ Melrose St,NEWTON,207.0,374700,382.0,121488.0,2.0,70.0
177,NOR01,3151.0,"417400,417300","0.69,0.14",Bruce J. Ayers (D),1st Norfolk,(D),211,Dorchester St @ E Squantum St,QUINCY,243.0,417300,181.0,92649.0,2.0,97.0
178,SUFF10,1891.0,"401200,130200,130100,110601","0.14,0.06,0.22,0.03",Edward F. Coppinger (D),10th Suffolk,(D),51,Independence Dr @ Thornton Rd,BROOKLINE,46.0,401200,292.0,120739.0,2.0,133.0
179,NOR07,4236.0,"420302,421100,457100","0.16,0.03,0.09",William J. Driscoll (D),7th Norfolk,(D),"238,240",702 S Main St,RANDOLPH,244.0,420302,107.0,72354.0,2.0,103.0
180,MID34,2378.0,"350400,350700,350600,339700,339600,339500,339400","0.10,0.08,0.82,0.03,0.43,0.68,0.38",Christine P. Barber (D),34th Middlesex,(D),"94,96,80",Boston Ave @ Tufts Garage,MEDFORD,176.0,339500,3470.0,108388.0,2.0,93.0
181,NOR01,3146.0,"417400,417300","0.66,0.03",Bruce J. Ayers (D),1st Norfolk,(D),211,Bellevue Rd @ Gladstone Rd,QUINCY,243.0,417400,122.0,92450.0,2.0,97.0
182,MID34,2408.0,"350400,350700,350600,339700,339600,339500,339400","0.10,0.08,0.82,0.03,0.43,0.68,0.38",Christine P. Barber (D),34th Middlesex,(D),"94,96,80",Boston Ave @ Tufts Garage,MEDFORD,176.0,339500,3470.0,108388.0,2.0,93.0
183,SUFF09,1930.0,"010405,010404,010204,010802,010104,010103,010701,010408,010600,010500,010300,981501,981800,010403,010203","0.24,0.93,0.14,0.74,1.00,0.25,0.70,1.00,0.01,0.01,0.01,0.09,0.18,1.00,0.71",Jon Santiago (D),9th Suffolk,(D),55,Ipswich St @ Charlesgate East,BOSTON,35.0,10203,10398.0,56794.0,2.0,132.0
184,NOR02,3199.0,"417701,417702,418101,417100,417602","0.44,0.05,0.44,0.04,0.21",Tackey Chan (D),2nd Norfolk,(D),"217,211,245",Adams St opp Alleyne St,QUINCY,243.0,417701,1293.0,70893.0,2.0,98.0
185,SUFF03,147.0,"010702,010600,981700,070700,070600,070500,070300,070200,070101,061200,070402,071201","0.54,0.01,0.43,0.75,0.59,0.66,1.00,1.00,0.16,0.01,1.00,0.40",Aaron M. Michlewitz (D),3rd Suffolk,(D),9,Herald St @ Tremont St,BOSTON,35.0,70402,8966.0,81474.0,2.0,126.0
186,SUFF16,5761.0,"170200,170100,170601,160502,160601","0.22,0.50,0.76,0.07,0.04",RoseLee Vincent (D),16th Suffolk,(D),"117,116",Broadway @ Pleasant St,REVERE,248.0,170601,1158.0,60491.0,2.0,139.0
187,SUFF04,890.0,"981202,061200,060600","0.15,0.23,0.85",David Biele (D),4th Suffolk,(D),"7,4",Summer St @ WTC Ave,BOSTON,35.0,60600,1979.0,119638.0,2.0,127.0
188,NOR07,111720.0,"416300,416200,140400,101001","0.02,0.52,0.08,0.00",William J. Driscoll (D),7th Norfolk,(D),,Blue Hill Ave - Valentine Rd to Tucker St (FLAG),MILTON,189.0,416200,489.0,102677.0,2.0,103.0
189,NOR13,81443.0,"403500,457200","0.32,0.06",Denise C. Garlick (D),13th Norfolk,(D),59,Hillside Ave @ Avery St,NEEDHAM,199.0,403500,165.0,128546.0,3.0,109.0
190,MID09,7783.0,"368102,368101","0.21,0.31",Thomas M. Stanley (D),9th Middlesex,(D),"34E,170,70A",Lincoln St opp Silver Hill Ln,WALTHAM,308.0,368102,121.0,115257.0,2.0,68.0
191,SUFF08,1932.0,"010405,010404,010801,010702,010802,010104,010701,010408,010600,010500,981501,981800,070800,070700,010403,010203","0.32,0.87,0.06,0.15,1.00,0.82,1.00,0.13,0.02,0.01,0.08,0.13,0.30,0.17,1.00,0.31",Jay D. Livingstone (D),8th Suffolk,(D),"170,55",Boylston St @ Saint Cecilia St,BOSTON,35.0,10701,9804.0,69515.0,2.0,131.0
192,SUFF10,51836.0,"401200,130200,130100,110601","0.15,0.05,0.21,0.03",Edward F. Coppinger (D),10th Suffolk,(D),51,Independence Dr @ Sherman Rd,BROOKLINE,46.0,401200,285.0,122104.0,2.0,133.0
193,MID24,23537.0,"356100,357100,356702,356701","0.01,0.11,0.61,0.11",David M. Rogers (D),24th Middlesex,(D),67,Pleasant St @ Kensington St,ARLINGTON,10.0,356702,816.0,109276.0,2.0,83.0
194,NOR07,4376.0,"418200,416400,416101","0.02,0.37,0.00",William J. Driscoll (D),7th Norfolk,(D),245,Edgehill Rd @ Huntington Rd,MILTON,189.0,416400,183.0,123244.0,2.0,103.0
195,SUFF14,2784.0,"140300,140201,140202,140102,140107,140105,980700","0.55,0.02,0.07,0.04,0.99,0.03,0.10",Angelo M. Scaccia (D),14th Suffolk,(D),"40,50",11 Summer St,BOSTON,35.0,140107,1008.0,59852.0,2.0,137.0
196,SUFF11,10417.0,"980300,100100,092400,092300,091900,090100,082100","0.38,0.27,0.95,0.04,0.13,0.72,0.00",Elizabeth A. Malia (D),11th Suffolk,(D),14,American Legion Hwy @ Blue Hill Ave,BOSTON,35.0,980300,2338.0,28277.0,0.0,134.0
197,MID34,112068.0,"339802,339801,339900","0.67,0.47,0.13",Christine P. Barber (D),34th Middlesex,(D),,Medford Stop & Shop,MEDFORD,176.0,339802,1093.0,90531.0,2.0,93.0
198,SUFF09,179.0,"010405,010404,010801,010702,010802,010104,010701,010600,010500,981501,070900,070800,070700,070600,070500,070300,010403,010203","0.07,0.17,0.57,0.80,0.91,0.09,1.00,0.02,0.01,0.05,0.01,0.66,1.00,1.00,0.11,0.45,0.85,0.03",Jon Santiago (D),9th Suffolk,(D),9,Ring Rd @ Huntington Ave,BOSTON,35.0,10600,10541.0,108399.0,2.0,132.0
199,MID35,9047.0,"339802,339801,341400,341200,339900,342400","0.30,0.88,0.06,0.06,0.12,0.02",Paul J. Donato (D),35th Middlesex,(D),"134,108",Riverside Ave @ Middlesex Ave,MEDFORD,176.0,339801,1470.0,88550.0,2.0,94.0
200,MID11,8165.0,"373700,374500,374400,373400,373300","0.14,0.02,0.08,0.77,0.33",Kay S. Khan (D),11th Middlesex,(D),59,Walnut St opp Otis St,NEWTON,207.0,373400,443.0,139556.0,3.0,70.0
201,MID35,9040.0,"339802,339801,341400,341200,339900,342400","0.30,0.88,0.06,0.06,0.12,0.02",Paul J. Donato (D),35th Middlesex,(D),"134,108",Riverside Ave @ Middlesex Ave,MEDFORD,176.0,339801,1470.0,88550.0,2.0,94.0
202,SUFF18,1104.0,"000301,370400,370300,981501,000601,000202,000201,000100","0.01,0.00,0.13,0.10,0.41,0.81,0.50,0.27",Michael J. Moran (D),18th Suffolk,(D),64,N Beacon St opp Vineland St,BOSTON,35.0,100,1888.0,79072.0,2.0,141.0
203,SUFF13,3088.0,"100601,100500,092200,092000,091700,091600,100603,092101,091001","0.34,0.01,0.47,0.37,0.22,0.26,0.01,0.87,0.08",Daniel J. Hunt (D),13th Suffolk,(D),"201,19,202,210",Gibson St @ Adams St,BOSTON,35.0,92101,3349.0,58697.0,2.0,136.0
204,NOR02,3042.0,"417701,417702,418101,417100,417602","0.51,0.10,0.36,0.00,0.20",Tackey Chan (D),2nd Norfolk,(D),"211,210,212",Hancock St @ Merrymount Rd,QUINCY,243.0,417701,1293.0,69593.0,2.0,98.0
205,SUFF18,1202.0,"000301,370400,370300,981501,000601,000202,000201,000100","0.01,0.00,0.13,0.10,0.41,0.81,0.50,0.27",Michael J. Moran (D),18th Suffolk,(D),64,N Beacon St @ Vineland St,BOSTON,35.0,100,1888.0,79072.0,2.0,141.0
206,SUFF19,5781.0,"170800,170400,170601,170702,170501,170701","0.00,0.06,0.04,0.91,0.42,0.38",Robert A. DeLeo (D),19th Suffolk,(D),411,Beach St @ N Shore Rd,REVERE,248.0,170501,2181.0,49671.0,2.0,142.0
207,SUFF03,6548.0,"030400,030300,030200,020200,981700,070200,070101,020303,020302,020301,020101,060600","0.26,0.91,0.31,0.11,0.41,0.13,0.79,0.11,1.00,0.03,0.18,0.01",Aaron M. Michlewitz (D),3rd Suffolk,(D),"93,92",Devonshire St @ Milk St,BOSTON,35.0,30300,6736.0,94478.0,2.0,126.0
208,SUFF13,3066.0,"100601,100500,092200,092000,091700,091600,100603,092101,091001","0.34,0.01,0.47,0.36,0.21,0.26,0.01,0.88,0.08",Daniel J. Hunt (D),13th Suffolk,(D),"201,19,202,210",Gibson St @ Adams St,BOSTON,35.0,92101,3346.0,58771.0,2.0,136.0
209,NOR04,3659.0,"501102,422800","0.02,0.24",James Michael Murphy (D),4th Norfolk,(D),221,River St opp Cliff St,WEYMOUTH,336.0,422800,84.0,82713.0,2.0,100.0
210,MID24,2328.0,"357800,357100,356602,356601,356702","0.16,0.24,0.05,0.37,0.17",David M. Rogers (D),24th Middlesex,(D),"84,76,62,78",East Service Rd @ Clifton St - Pedestrian Bridge,BELMONT,26.0,357800,555.0,114014.0,2.0,83.0
211,MID10,8188.0,"374500,370102,373400,373300,373200","0.02,0.00,0.09,0.84,0.62",John J. Lawn (D),10th Middlesex,(D),59,503 Watertown St,NEWTON,207.0,373200,762.0,105088.0,2.0,69.0
212,SUFF08,9981.0,"010801,010702,030300,020200,981501,981700,070300,070200,070101,020303,020302,020301,020101","0.25,0.23,0.37,1.00,0.08,1.00,0.21,0.40,0.36,0.16,1.00,0.67,1.00",Jay D. Livingstone (D),8th Suffolk,(D),"43,55",Beacon St opp Walnut St,BOSTON,35.0,20101,9655.0,84955.0,2.0,131.0
213,SUFF19,5798.0,"170800,170400,170601,170702,170501,170701","0.00,0.07,0.05,0.92,0.42,0.38",Robert A. DeLeo (D),19th Suffolk,(D),"117,110",Beach St @ N Shore Rd,REVERE,248.0,170702,2217.0,49756.0,2.0,142.0
214,NOR13,82138.0,"403500,457200","0.32,0.05",Denise C. Garlick (D),13th Norfolk,(D),59,Hillside Ave @ Avery St,NEEDHAM,199.0,403500,160.0,127728.0,3.0,109.0
215,NOR04,3642.0,"501102,422800","0.02,0.24",James Michael Murphy (D),4th Norfolk,(D),221,River St @ Cliff St,WEYMOUTH,336.0,422800,84.0,82713.0,2.0,100.0
216,SUFF19,5780.0,"170800,170400,170601,170702,170501,170701","0.01,0.03,0.01,0.80,0.42,0.38",Robert A. DeLeo (D),19th Suffolk,(D),411,Ocean Ave @ Beach St,REVERE,248.0,170501,1954.0,49404.0,2.0,142.0
217,MID10,9492.0,"374500,370102,373400,373300,373200","0.01,0.00,0.09,0.84,0.63",John J. Lawn (D),10th Middlesex,(D),59,498 Watertown St,NEWTON,207.0,373200,764.0,104837.0,2.0,69.0
218,MID28,5511.0,"342102,342101,342201,342600,342500,342400,342300","0.00,0.08,0.49,0.21,0.99,0.12,0.48","Joseph W. McGonagle, Jr. (D)",28th Middlesex,(D),"104,97,109",Broadway @ Summer St,EVERETT,93.0,342400,2421.0,61073.0,2.0,87.0
219,SUFF04,30287.0,"981201,060501,981202,061101,061200,061000,060800,060700,060301,060600,060400","0.24,0.41,0.06,0.09,0.17,1.00,1.00,0.97,0.19,0.13,0.81",David Biele (D),4th Suffolk,(D),11,W 6th S @ Dorchester St,BOSTON,35.0,60800,5541.0,76955.0,2.0,127.0
